Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
verCloud,https://www.crunchbase.com/organization/vercloud,,"Analytics, Cloud Computing, Cloud Infrastructure, Information Technology",https://www.vercloud.io,"Redwood City, California, United States","verCloud is an IT company that provides cloud migration, data and analytics, and cloud computing services.","1,116,260",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2019-01-01,year,,11-50,,,,,,
HighComm,https://www.crunchbase.com/organization/highcomm,,"Cloud Computing, Internet, Telecommunications, Unified Communications",http://www.highcomm.com,"Lauderhill, Florida, United States",HighComm is a communication service provider specializing in phone systems and internet connectivity.,"1,118,614",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2016-01-01,year,,1-10,,,,,,
League of AI,https://www.crunchbase.com/organization/league-of-ai,"League of AI is a California corporation which enables companies to grow their own Cognitive AI and Machine Learning practice and programs. LofAI is a consulting services firm that assists clients in finding and building their engineering people, process and products. Our network pf professionals have worked in tier 1 technology companies in Silicon Valley and have built portfolios and companies in Cyber Security, Cloud, AI and Machine Learning. LofAI is also building a set of Cognitive building blocks which will enable a swarm of future AI-Bots which are linked to both virtual and physical collaborative robots (cobots).","Artificial Intelligence, Cloud Computing, Information Technology, Machine Learning, Robotics, Security, Software",http://www.leagueofai.com,"San Diego, California, United States",League of AI is a consulting services firm that enables companies to build a Cognitive AI and Machine Learning engineering practice,"1,125,912",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2018-07-28,day,1,1-10,Tom Caldwell,,,,,
Wolfe Strategic Partners,https://www.crunchbase.com/organization/wolfe-strategic-partners,"Wolfe Strategic Partners from executive coaching, visioning and mindset, to technology rationalization and justification, have validated their processes and decision-making criteria to deliver results. They take the guesswork out of your technology solution procurement process while gaining alignment with your service providers and value-added resellers.","Cloud Computing, Cyber Security, Information Technology",https://www.wolfestrategic.com,"San Diego, California, United States","Wolfe Strategic Partners offers IT road mapping, application modernization, enterprise architecture, and advisory services.","1,132,620",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2021-01-01,year,1,1-10,Rob Wolfe,,,,,
FinTech Advantage,https://www.crunchbase.com/organization/fintech-advantage,"FinTech advantage enablement places at the forefront of the changing phygital demands in life & business. Their software includes fintech, software, business intelligence, expense management, commercial lending, blockchain, robotics process automation, banking consultant, continuous improvement, expense management, change management, application development, online banking, and data warehousing.","Blockchain, Cloud Computing, FinTech, Software",https://www.fintechadvantage.com,"Hoover, Alabama, United States",FinTech Advantage develops software for financial firms.,"1,136,955",,,,,,,,,,,,,Southern US,Active,2018-01-01,year,,11-50,,,,,,
Everduit Technology,https://www.crunchbase.com/organization/everduit-technology,"Everduit Technology is a software startup company to deliver innovative Drone-as-a-Service (DaaS) which is software-defined with cloud-based management & real-time AIoT applications, ready for 5G.","Cloud Computing, Drones, Internet of Things, SaaS, Software",http://www.everduit.com,"Sunnyvale, California, United States","Edge Computing, Network Platform for Drones","1,137,459",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-03-28,day,1,1-10,CJ Lai,,,,,
Covenant Computing,https://www.crunchbase.com/organization/covenant-computing,,"Cloud Computing, Information Technology, Web Development",https://covenantcomputing.net,"Cedar Hill, Texas, United States","Covenant Computing is an IT company that provides cloud computing, web development, infrastructure, web design, and security services.","1,142,754",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2016-01-01,year,1,1-10,Edward Little,,,,,
83incs,https://www.crunchbase.com/organization/83incs,,"Analytics, Cloud Computing, Software",https://83incs.com/,"Milpitas, California, United States","83Incs delivers incubation engine building performing solutions, cloud computing and analytics for IoT and enterprise productivity markets.","1,145,139",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,,11-50,,,,,,
CHC Cloud,https://www.crunchbase.com/organization/connected-healthcare-company,"CHC offers an AI-based billing automation solution for hospitals and other healthcare organizations that reduces revenue operations staffing needs by over 70% resulting in millions of dollars in incremental efficiencies, while improving collections. The solution is a next-generation development of medical billing technology that allows our customers to realize additional value from their investments in legacy EMR and billing software. We have secured 2 large hospitals as beta customers to date.","Cloud Computing, Enterprise Software, Health Care, Machine Learning",http://chcCloud.com,"San Francisco, California, United States",CHC offers an AI-based billing automation solution for hospitals and other healthcare organizations.,"1,145,244",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2016-08-16,day,1,1-10,Roman Pourmand,,,,,
Elefant Training,https://www.crunchbase.com/organization/elefant-training,,"Accounting, Cloud Computing, E-Learning, Training",https://elefanttraining.com,"New Orleans, Louisiana, United States",Elefant Training develops cloud accounting technology for tech-savvy cloud accountants and bookkeepers and provides online training.,"1,154,899",,,,,,,,,,,,,Southern US,Active,2016-01-01,year,,1-10,,,,,,
Multi-Cloud Leadership Alliance,https://www.crunchbase.com/organization/multi-cloud-leadership-alliance,"Multi-Cloud Leadership Alliance Mission: To bring together business development professionals to share best practices for partnering with Cloud Solution Providers (CSPs). The Multi-Cloud Leadership Alliance is a change agent and influencing body for ISVs, MSPs, and others dealing with Azure, AWS, and Google Cloud Platform. We are a voice all working together to foster collaboration and influence change within the ecosystem to better serve our customers and grow our revenue within the ecosystem.   Why would we share best practices? Aren’t we all just competing for mindshare with the public cloud vendors? Not at all. By sharing best practices, we can become the trusted advisor to our enterprise customers. Further, we can collaborate to understand our customers’ challenges and become an influencing body to the CSPs.   Market Background: Large and small enterprises are adopting multi-cloud strategies to meet the demands of their customers and to achieve operational excellence. ISVs, infrastructure vendors and the vast range of channel partners including systems integrators (SIs), value added resellers (VARs) and managed service providers (MSPs) must partner with CSPs to provide their customers the best experience and support.  Sales, business development and marketing leaders lack the knowledge when it comes to working with the Cloud Service Providers – whether AWS, Azure or GCP. The Multi-Cloud Leadership Alliance will serve the market need to establish a consortium and provide one source of truth to share best practices with each other and influence change with CSPs.","Cloud Computing, Cyber Security, Education, Professional Services",https://multicloudleadership.com/,"San Francisco, California, United States",Think Tank and Go to Market,"1,158,140",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2019-11-16,day,2,11-50,"Leah McLean, Sandhya Gorman",,,,,
Erdosity,https://www.crunchbase.com/organization/erdosity,"Erdosity mission is to circumvent the shortage of subject matter expertise through AI transfer learning by empowering organizations with semantic knowledge graph models built by harnessing massive external, public data sources. Erdosity also aims to accelerate the process of identifying actionable signals from internal, proprietary unstructured data sources through transfer learning powered by external data sources.","Artificial Intelligence, Cloud Computing, Finance, Machine Learning, Natural Language Processing, Predictive Analytics",http://www.erdosity.ai,"Houston, Texas, United States",Democratizing knowledge with deep learning and enabling companies to accelerate their AI journey by harnessing the wisdom of the crowd,"1,166,409",,,,,,,,,,,,,"Greater Houston Area, Southern US",Closed,2019-01-01,year,,1-10,,,,,,
ArcaWorx,https://www.crunchbase.com/organization/arcaworx,"ArcaWorx keeps infrastructure always active and always secure while scanning, reporting, and resolving cloud security challenges. To reduce human errors, we automate security. Extended detection and response, CSPM, data analytics, and reporting are all available through ArcaWorx. These capabilities will allow for quick visibility of cloud assets, active validation of cloud security and compliance, and automated repair of cloud misconfiguration, all while decreasing blind spots and remediation delays.","Cloud Computing, Cloud Management, Software",https://www.arcaworx.com,"San Jose, California, United States",ArcaWorx is a purpose-built for Google Cloud Platform.,"1,168,934",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2020-01-01,year,,1-10,,,,,,
Skryptorz,https://www.crunchbase.com/organization/skryptorz,Skryptorz started as a dream to start our entrepreneurial journey in the early 2000's. We are still on a quest to find our niche and a place in the great annals of business history. We have undertaken various projects and found decent amount of success in the journey so far. We wish to continue this dream and vision to achieve success time and again.,"Blockchain, Cloud Computing, Hardware, Information Technology, Internet of Things",http://www.skryptorz.com/,"Charlotte, North Carolina, United States",Skryptorz uses blockchain technology to provide business solutions.,"1,174,940",,,,,,,,,,,,,"East Coast, Southern US",Active,2017-01-01,year,,1-10,,,,,,
ATTN Solutions,https://www.crunchbase.com/organization/attn-solutions,The world’s best Master Agent.,"Cloud Computing, Communications Infrastructure, Information Technology, Internet, Telecommunications, Unified Communications",https://www.attnsolutions.com,"Littleton, Colorado, United States",World's Best Master Agent.  Probably.,"1,179,012",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2017-09-17,day,2,1-10,"Adam Puckett, Gary Bennett",,,,,
Motion Acquisition Corp,https://www.crunchbase.com/organization/motion-acquisition-corp,"Motion Acquisition is a Special Purpose Acquisition Company (SPAC) formed for the purpose of effecting a business in combination with one or more target businesses or entities.  This includes companies providing transportation software and cloud solutions for fleet management, freight and logistics, and mobile asset management applications.","Cloud Computing, Service Industry, Software",https://motionacquisition.com/,"New York, New York, United States",Motion Acquisition Corp is a acquisition company for business entities.,"1,186,235",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2020-01-01,year,,1-10,,,,,,
CollabNotes,https://www.crunchbase.com/organization/collabnotes,"Collabnotes, an intuitive software as a solution that is specifically tailored to improve Healthcare Revenue Cycle. We are developing custom and platform-based enterprise solutions that cater to mid-sized and large healthcare organizations. Our area of focus includes creating EMR Interoperability, Health Mobile Applications, Provider & Quality Analytics, and Health-Information Security.","Analytics, Cloud Computing, Enterprise Applications, Health Care, Software",http://collabnotes.com/,"Shrewsbury, Massachusetts, United States","SaaS, Mobile App, EMR/EHR, PHM , RCM, Claim Capture, Intelligent-Analytics","1,187,385",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2016-03-01,day,,11-50,,,,,,
Softlyze,https://www.crunchbase.com/organization/softlyze,,"Cloud Computing, Internet, Software",https://www.softlyze.com,"Dallas, Texas, United States","Softlyze provides software brokerage, optimal pricing, advice, support and fulfillment for both the enterprise and mid-market.","1,188,995",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2018-01-01,year,,1-10,,,,,,
Cloud Evolutions,https://www.crunchbase.com/organization/cloud-evolutions,Cloud Evolutions provides open-stack training and private cloud deployments to empower business and IT professionals. They support the implementation of offset engineering engagements in multiple locations.,"Cloud Computing, Cloud Management, IT Infrastructure, Software",https://cloud-evolutions.com,"Austin, Texas, United States",Cloud Evolutions is an information and technology services firm.,"1,197,064",,,,,,,,,,,,,Southern US,Active,2016-01-01,year,,11-50,,,,38579,USD,38579
Liftr Insights,https://www.crunchbase.com/organization/liftr-insights,,"Analytics, Cloud Computing, Information Technology, Software",https://liftrinsights.com,"Austin, Texas, United States","Liftr Insights specializes in market intelligence, big data analytics, cloud computing and cloud migration.","1,211,740",,,,,,,,,,,,,Southern US,Active,2017-01-01,year,,1-10,,,,,,
SandCage,https://www.crunchbase.com/organization/sandcage,"SandCage is for every developer, ecommerce seller, and website owner who needs a better, faster, more secure way to manage and process hosted files.   It solves an ever growing, fundamental problem of site scalability, redundancy and performance, at a price everyone can afford.","Cloud Computing, Cloud Data Services, Developer APIs, Developer Tools, E-Commerce, Hardware, Internet, Photo Sharing, SaaS, Web Hosting",https://www.sandcage.com/,"Sunnyvale, California, United States","Cloud technology for image and file processing, hosting & delivery","1,214,920",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2016-01-01,year,3,1-10,"Alexis K, Donna Lev, Evan K",,,,,
Verxatile,https://www.crunchbase.com/organization/verxatile,,"Apps, Cloud Computing, Software",https://verxatile.com,"Las Vegas, Nevada, United States",Verxatile delivers a suite of cloud and software solutions based on cutting-edge technology for business and enterprise.,"1,220,877",,,,,,,,,,,,,Western US,Active,2019-01-01,year,,11-50,,,,,,
Cloudbeach,https://www.crunchbase.com/organization/cloudbeach,Cloudbeach was created to help companies leverage cloud services. They offer solutions like secure digital workspaces and IT managed services to offer organizations.,"Cloud Computing, Cloud Infrastructure, Cloud Management",https://cloudbeach.com,"Miami, Florida, United States",Cloudbeach provides cloud solutions.,"1,222,045",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2018-01-01,year,,1-10,,,,,,
Troposphere Technologies,https://www.crunchbase.com/organization/troposphere-technologies,"Troposphere Technologies can assist businesses with governance, security, migrations, and ongoing CD/CI/CO procedures for Google Cloud Platform, Azure, and AWS.","Cloud Computing, Information Services, Information Technology, Software",https://troposphere.tech,"Dover, Delaware, United States",Troposphere Technologies is an IT/IM consultants services company.,"1,222,060",,,,,,,,,,,,,"East Coast, Southern US",Active,2018-01-01,year,,1-10,,,,,,
Quanta Networks,https://www.crunchbase.com/organization/quanta-networks,,"Analytics, Artificial Intelligence, Asset Management, Cloud Computing, Information Technology",https://www.quantanetworks.com/,"San Francisco, California, United States","Quanta Networks provides IT and OT business solutions like data analytics, AI, network infrastructure, asset management, and cloud services","1,235,476",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,,11-50,,,,,,
VistaBizHub,https://www.crunchbase.com/organization/vistabizhub,"VistaBizHub develops solutions for IT cloud infrastructure and bespoke IT cloud solutions. As an advisory service, they align cloud with their business strategy while managing processes and infrastructure. They Offer digital&technology strategy, insight, innovation&analysis, technology organization&design, and application lifecycle management.","Cloud Computing, Consulting, Cyber Security, Information Technology",https://www.vbh2cloud.com,"Boston, Massachusetts, United States",VistaBizHub is a cloud computing managed service that focuses on enterprises.,"1,238,104",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2017-01-01,year,,11-50,,,,,,
Fix Society,https://www.crunchbase.com/organization/fix-society,"Fix Society helps businesses connect with technology. They provide web development and design, tech consulting, end-user support, web hosting, systems management, and cloud backup services.","Cloud Computing, Consulting, Information Technology, Web Development",https://fixsociety.tech,"Tustin, California, United States","Fix Society provides web development, design, tech consulting, and IT support services.","1,238,689",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2016-01-01,year,,1-10,,,,,,
Decillio Solutions,https://www.crunchbase.com/organization/decillio-solutions,"Decillio, established by industry veterans coming together, focuses on two major themes – cloud and startups. These two themes arise from the experience of the founders and our belief that these two areas are undergoing major tectonic shifts creating massive opportunities across the ecosystem. For startups, we work with the founding and core teams. We become the technology partner who can convert their business ideas into reality. We build the right design and lead implementation to build a scalable, efficient and cost-effective technology stack behind world-class products. We have been on the other side of the table and have worked with hypergrowth startups that have scaled to become unicorns. Therefore, our understanding and capabilities in building scalable solutions is unparalleled. We can help with: 1. Product Ideation 2. Product Architecture Design  3. Product Engineering and Development We also have built strong capabilities in cloud – Infrastructure, Application and Peripheral Services. We can advise and build a multi-cloud strategy for your product roadmap. We can be the handholding partner in your cloud journey, from planning to executing the migration seamlessly. We can design and implement the right architecture to ensure high performance at optimum costs even at the highest concurrent loads. We can additionally work with you on setting up the right governance, security measures and disaster recovery planning to ensure that the system performs on availability. We are building Decillio to be the most result oriented technology consulting company on earth built on values of trust, committment and performance.","Cloud Computing, Cloud Infrastructure, Cloud Management, Information Technology, IT Infrastructure, Product Design, Software",http://www.decillio.com/,"Somerset, New Jersey, United States",Focus on Cloud Advisory and Implementation as well as Product Engineering for Startups.,"1,238,895",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2020-05-01,day,,1-10,,,,,,
Vimcom,https://www.crunchbase.com/organization/vimcom,,"Cloud Computing, Cloud Infrastructure, IT Infrastructure, IT Management, Linux",https://vimcom.io/,"Miami, Florida, United States",Miami based startup offering DevOps and Cloud Engineering consultancy services and staff augmentation,"1,243,403",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Closed,2017-11-13,day,1,1-10,Daniel Acevedo,,,,,
CityMSP.nyc,https://www.crunchbase.com/organization/citymsp-nyc,"Citymsp Nyc goals for dispatches have been significantly helped by the group. Each DevOps, execution investigation, and administration observation task that gave them was easily handled by them. That value stems from more than just the technological proficiency. The practical knowledge of them to prevent common deployment pain spots stems from the hands on knowledge, saving the startup time and money. They take pleasure in providing cost effective solutions that give business and company organization the absolute the security and functionality possible.","Cloud Computing, Cloud Data Services, Consulting, Internet of Things, Software",https://citymsp.nyc,"New York, New York, United States",Citymsp Nyc is a software company that provides cloud computing and consulting services.,"1,256,052",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2018-01-01,year,,1-10,,,,,,
Vinebrook Technology,https://www.crunchbase.com/organization/vinebrook-technology,,"Cloud Computing, IT Infrastructure, SaaS",https://www.vinebrooktechnology.com/,"Burlington, Massachusetts, United States","Vinebrook Technology offers cloud computing, SaaS, DevOps, wireless networking, security, and managed IT services.","1,263,317",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2019-01-01,year,,11-50,,,,,,
The Valander Group,https://www.crunchbase.com/organization/the-valander-group,,"Cloud Computing, Cyber Security, IT Management, Management Consulting",https://www.valandergroup.com/,"Reading, Pennsylvania, United States","The Valander Group offers cyber coaching, data management, penetration testing, cloud computing, insurance, and other related services.","1,263,351",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2017-01-01,year,1,1-10,Eric Robuck,,,,,
Gspeed Computer Systems,https://www.crunchbase.com/organization/gspeed-computer-systems,,"Cloud Computing, Cyber Security, Information Technology, IT Infrastructure",https://gspeedcs.com/,"White Plains, New York, United States","GSpeedCS is a full-service IT consulting firm that provides security & privacy, IT consulting, network infrastructure and managed services.","1,278,119",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2017-01-01,year,,1-10,,,,,,
Verge Technology solutions,https://www.crunchbase.com/organization/verge-technology-solutions,,"Cloud Computing, Data Center, Internet",https://chooseverge.com,"Centennial, Colorado, United States","Verge Technology solutions expertise in cloud computing, data centers, unified communications and managed firewall solutions.","1,280,986",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2017-01-01,year,,1-10,,,,,,
Blue Jade Services LLC,https://www.crunchbase.com/organization/blue-jade-services-llc,,"Cloud Computing, Cyber Security, Network Security, Software",http://www.bluejadeservices.com,"Atlanta, Georgia, United States", Blue Jade Services provides cloud solutions for small and medium businesses and  help source for hardware infrastructures,"1,283,483",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Closed,2017-03-02,day,2,1-10,"Aleisha Franco-Udotong, Joel Udotong",,,,,
Lacetech,https://www.crunchbase.com/organization/lacetech,"Lacetech is a cloud-based test automation platform. It provides a cloud platform that automates tests for websites, apps, databases, etc. The products offered by the company include OLA(online layout analyzer) and ADA(automated forms tester).","Apps, Cloud Computing, Database, Software, Web Development",https://lacetech.io/,"Langley, South Carolina, United States",Lacetech is a cloud-based test automation platform.,"1,285,641",,,,,,,,,,,,,"East Coast, Southern US",Active,2016-01-01,year,,1-10,,,,,,
"rinehimerbaker, llc",https://www.crunchbase.com/organization/rinehimerbaker-llc,"We formed rinehimerbaker for entrepreneurial owners and managers who want to achieve more, faster.  A partnership with rinehimerbaker will deliver less stress, more time, better accounting and greater results.  Our client service experience with three of the world’s largest international accounting service firms and senior financial and operational management experience with enterprises large and small provide us with a strong sense of what executives need to get ahead and position us well to help you.  At rinehimerbaker, we continually work to understand your business enabling us to help you move faster and with greater clarity when opportunities and issues arise. rinehimerbaker is your trusted accounting partner with the resources and conscientious competence to improve results and provide peace of mind.","Accounting, Cloud Computing, Information Technology, Software",https://rinehimerbaker.com/,"Jupiter, Florida, United States",Accounting firm and provider of cloud accounting software to growing organizations in Florida and the Southeastern US,"1,312,276",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2017-01-01,year,,1-10,,,,,,
CopyBucket,https://www.crunchbase.com/organization/copybucket,,"Cloud Computing, Cloud Storage, Data Storage, Software",https://www.copybucket.com/,"Cupertino, California, United States",CopyBucket is a software service that offers cloud storage and data sharing services.,"1,317,207",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,,1-10,,,,,,
XenoNode,https://www.crunchbase.com/organization/xenonode,XenoNode is a provider of cloud infrastructure services.,"Cloud Computing, Cloud Infrastructure, Information Technology, Internet",https://www.xenonode.com,"Claymont, Delaware, United States","A cloud computing and storage provider based upon the ideals of affordability, sustainability, and business continuity.","1,317,733",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2016-12-26,day,1,1-10,Jayson Fong,,,,,
RxCloud,https://www.crunchbase.com/organization/rxcloud,,"Cloud Computing, Cloud Management, Consulting, Information Technology, IT Infrastructure",https://www.therxcloud.com,"Pleasanton, California, United States","RxCloud is an IT firm that offers IT consulting and assessment, data migration across ECM products, and integration services.","1,317,777",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2020-01-01,year,,1-10,,,,,,
Hybrida IT,https://www.crunchbase.com/organization/hybrida-it,,"Big Data, Cloud Computing, Cyber Security, Data Center, IT Infrastructure",https://www.hybridait.com/,"Richmond, Virginia, United States","Hybrida IT offers innovative systems integration solutions in the areas of data center infrastructure, cloud computing and cybersecurity.","1,318,146",,,,,,,,,,,,,"East Coast, Southern US",Active,2019-01-01,year,,11-50,,,,,,
SRQ Cloud,https://www.crunchbase.com/organization/srq-cloud,"SRQ Cloud provides website design, AWS cloud, creative content, and SEO solutions. They provide businesses establish an online presence that makes customers satisfied. The customer contact through email, phone number, and application form.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, SEO, Web Design",https://srq.cloud,"River Ranch, Florida, United States",SRQ Cloud provides cloud computing services for businesses.,"1,326,411",,,,,,,,,,,,,"East Coast, Southern US",Active,2016-01-01,year,,1-10,,,,,,
deskside,https://www.crunchbase.com/organization/deskside,"deskside is a strategic IT services firm, committed to helping businesses achieve Total Technology Success. We seek solutions that best empower you. From custom planning and implementation to management, security and support, we're your total partner in IT optimization, administration, and success.","Cloud Computing, Cyber Security, Information Technology",https://www.deskside.com,"Livingston, New Jersey, United States",Technology Success Partner,"1,330,642",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2017-01-01,year,1,1-10,Victor Calabrese,,,,,
Owia Technology,https://www.crunchbase.com/organization/owia-technology,,"Cloud Computing, Information Technology, IT Management",https://www.owiatech.com,"Washington, District of Columbia, United States",Owia Technology provides IT solutions and management services for small businesses and non-profit organizations.,"1,333,897",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2016-01-01,year,,1-10,,,,,,
Conflux Consulting,https://www.crunchbase.com/organization/conflux-consulting,,"Analytics, Cloud Computing, Consulting, Information Technology, Infrastructure, Professional Networking",https://confluxconsulting.com/,"Mason, Ohio, United States","Conflux Consulting is an IT company that offers cloud computing, networking, infrastructure, data analytics, and hybrid workforce services.","1,337,079",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2017-01-01,year,,1-10,,,,,,
DataAlign,https://www.crunchbase.com/organization/dataalign,DataAlign is proud to be known as a market leader in providing cloud based storage solution for businesses and individuals. Delivering an affordable and secure cloud solution for businesses and individuals is our primary motto. We believe in inventing technology for tomorrow instead of worrying about what happened yesterday.,"Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage",https://dataalign.com,"Abilene, Texas, United States","Online Cloud Data Backup & Recovery for Home users, Business and Enterprise.","1,336,058",,,,,,,,,,,,,Southern US,Active,2016-01-01,year,,101-250,,,,,,
UbiSky,https://www.crunchbase.com/organization/ubisky,,"Augmented Reality, Cloud Computing, Telecommunications, Virtual Reality",https://ubisky.co/,"Fond Du Lac, Wisconsin, United States","UbiSky develops cloud computing, data security, and enterprise mobility management solutions for Android and iOS devices.","1,362,371",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2019-01-01,year,,1-10,,,,,,
Cloudrun,https://www.crunchbase.com/organization/cloudrun,Cloudrun is an on demand SaaS service provide end-to-end custom and hyperlocal numerical weather prediction.,"Cloud Computing, Predictive Analytics, Renewable Energy, SaaS, Software",https://cloudrun.co,"Boca Raton, Florida, United States",Premier numerical weather prediction in the cloud. Batteries included.,"1,368,069",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2017-03-01,day,,1-10,,,,,,
Red Rhino Labs,https://www.crunchbase.com/organization/red-rhino-labs,,"Cloud Computing, Desktop Apps, Mobile Apps, Software",,"Austin, Texas, United States","Incubator of Cloud, Mobile and Desktop Products","1,380,635",,,,,,,,,,,,,Southern US,Active,2018-03-18,day,,1-10,,,,,,
Qix,https://www.crunchbase.com/organization/qix-9862,Qix is for SMBs that need to integrate their software with APIs in order to facilitate automation and generate analytics. They deliver cloud services for all types of business. Their cloud computing products integrate with enterprise solutions and create dynamic events.,"Cloud Computing, Information Technology, Software",https://qix.cloud,"Oakland, California, United States",Qix provides cloud services for any size of business.,"1,382,493",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2019-01-01,year,,1-10,,,,,,
FullMeta Corporation,https://www.crunchbase.com/organization/metapipe,,"Animation, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Storage, Film Production, Video Streaming, Virtual Desktop",http://metapipe.com/,"Provo, Utah, United States",Cloud-based pipeline solutions for the VFX and Animation industry,"1,383,957",,,,,,,,,,,,,Western US,Active,2016-06-08,day,,1-10,,,,,,
PlayMakerIQ,https://www.crunchbase.com/organization/playmakeriq,,"Cloud Computing, E-Learning, Mobile Apps",https://www.playmakeriq.com/,"Castle Rock, Colorado, United States","PlayMakerIQ develops intuitive mobile microlearning apps, aiPlaybooks, and offers an integrated cloud suite with cross-platform features.","1,384,772",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2016-01-01,year,,11-50,,,,,,
Anytime,https://www.crunchbase.com/organization/anytime-9481,,"Cloud Computing, Consulting, Software",https://anytimerpa.com/,"Poland, Indiana, United States","Anytime provides genuine end-to-end operations, RPA implements solutions that integrate process automation with artificial intelligence.","1,385,894",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2019-01-01,year,,11-50,,,,,,
Rescue Dog Technology,https://www.crunchbase.com/organization/rescue-dog-technology,,"Cloud Computing, Consulting, Cyber Security, IT Management, Professional Networking, VoIP",https://www.rdogtech.com/,"Milwaukee, Wisconsin, United States","Rescue Dog Technology are a team of IT experts with a passionate mission to help organizations succeed, desire to help others.","1,386,465",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2016-01-01,year,,11-50,,,,57868,USD,57868
Lake of Bays Semiconductor Inc.,https://www.crunchbase.com/organization/lake-of-bays-semiconductor-inc,LOB researches and tests novel architectures of integrated circuits. ,"Cloud Computing, Network Hardware, Semiconductor",http://www.lakeofbays.io,"Buffalo, New York, United States","Semiconductors, Computer Networks, Cloud","1,388,374",,,,,,,,,,,,,"Great Lakes, East Coast, Northeastern US",Active,2017-08-01,month,1,1-10,Jessica Cohen,,,,,
Qubes,https://www.crunchbase.com/organization/qubes-741f,"Qubes provides consultants with a diverse set of skills to help address the analytical needs of organisations. They provide business value, insight, and innovation through data. They offer data visualization, data architecture, cloud computing, data engineering, data science, advanced analytics, machine learning, and data strategy and planning services.","Cloud Computing, Consulting, Data Visualization, Training",https://www.qubes.nyc,"Brooklyn, New York, United States",Qubes is an IT consulting firm that provides big data solutions.,"1,390,931",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2017-01-01,year,,11-50,,,,,,
