Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
RHYNO Networks,https://www.crunchbase.com/organization/rhyno-networks,,"Cloud Storage, Information Technology, Web Hosting",https://rhynonetworks.com,"Auburn, Washington, United States","RHYNO Networks offers IT support services, backup & disaster recovery, cloud, malware protection, and web & dns hosting and creation.","643,881",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2009-01-01,year,,1-10,,,,77158,USD,77158
CBI Connect,https://www.crunchbase.com/organization/cbi-connect,,"Cloud Computing, Cloud Storage, IT Infrastructure, Security",http://www.cbiconnect.com,"New York, New York, United States","CBI Connect specializes in IT infrastructure management, cloud computing, cloud storage, security, data management and managed services.","647,637",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1995-01-01,year,1,11-50,Craig Bueker,,,431299,USD,431299
Digital Bins.com,https://www.crunchbase.com/organization/digital-bins-com,"DigitalBins.com is a powerful inventory management solution that converts idle bin sites into computer addressable piece-counting scales with bright LED light clusters that control and record every inventory transaction. The scales come in a variety of sizes and sensitivities, and they can fit typical bin sizes. The LED clusters are made up of six individually coloured LEDs with exceptional optical qualities that allow them to be seen from long distances and at extreme viewing angles.","Cloud Storage, Electrical Distribution, Internet of Things, Software",https://www.digitalbins.com,"Long Valley, New Jersey, United States",Digital Bins.com is an inventory management system that transforms dormant bin locations into computer addressable piece-counting scales.,"648,416",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,,,,11-50,,,,,,
Ventricle,https://www.crunchbase.com/organization/ventricle,,"Analytics, Cloud Storage, Health Care, Information Technology, Software",http://www.ventriclesoftware.com,"Rancho Palos Verdes, California, United States","Ventricle is an IT company that designs & develops customized portals, healthcare analytics, web solutions, cloud and data-centric services.","652,130",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,,,,1-10,,,,25875,USD,25875
Netmass,https://www.crunchbase.com/organization/netmass,,"Cloud Storage, Data Storage",http://www.netmass.com,"Richardson, Texas, United States",NetMass provides Internet-based safe storage technologies and services.,"655,041",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,1998-01-01,day,,,,,,62252,USD,62252
The Villages TSG,https://www.crunchbase.com/organization/the-villages-tsg,"The Villages Technology Solutions Group's focus is on providing excellent solutions based on industry-leading products. They are a creative business communication provider specializing in designing, implementing, and maintaining efficient and cost-effective converged communication networks for small and mid-sized clients. They deliver state-of-the-art voice, data, and video solutions from best-in-class manufacturers and our premier support services.","Cloud Storage, Internet, Telecommunications, VoIP",https://www.thevillagestsg.com/,"The Villages, Florida, United States","The Villages TSG is a business communication provider specializing in designing, implementing and maintaining communication networks.","656,715",,,,,,,,,,,,,"East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,151426,USD,151426
Cresance,https://www.crunchbase.com/organization/cresance,"Cresance uses AI to cut cloud operating costs, using their algorithms to detect wastage.","Artificial Intelligence, Cloud Management, Cloud Storage",http://www.cresance.com/,"San Carlos, California, United States","Cresance uses AI to cut cloud operating costs, using their algorithms to detect wastage.","663,852",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,day,2,1-10,"Haamid Ali, Zuhier Qureshi",,,,,
Cloudnado,https://www.crunchbase.com/organization/cloudnado,"Cloudnado is a provider of enterprise cloud-based object storage management technology. Its products include data durability management, Cool-ST, Cool-OZ, and Cool-MC (Beta). Solutions include backup and recovery, data archive, managed storage partnership, media asset management, content distribution, LTO replacement, and digital media access management. Enhances product access through a subscription-based pricing system. The company was founded in 2018 and is based in San Francisco, California.","Cloud Storage, Software, Subscription Service",,"San Francisco, California, United States",Cloudnado is a provider of enterprise cloud-based object storage management technology.,"674,593",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,,,,,,,,
CloudFab,https://www.crunchbase.com/organization/cloudfab-71ec,,"Cloud Data Services, Cloud Storage",http://cloudfab.com/,"Pittsburgh, Pennsylvania, United States","CloudFab provides cloud storage, cloud hosting, cloud backup and cloud software solutions.","681,602",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,,,,1-10,,,,,,
"TCP cloud, LLC",https://www.crunchbase.com/organization/tcp-cloud-llc,"The company develops software solutions for commercial and personal use to manage/present content saved on cloud storages. We have several fully working prototypes in Windows Store, and see ourselves growing outside windows platform, support more cloud services. People take pictures every day, every minute, on every vacation, every event, share them, and store them everywhere, but are they able to find them? Are they able to find them as fast as they took them some time ago? Are you able to do it now? We want to be an ultimate digital photo frame solution for any cellphone, tablet, computer, to be able to play multimedia slideshow instantly from any source (OneDrive, Dropbox, Google Drive, iCloud, Facebook & etc.) the way you want!","Cloud Storage, Digital Signage, Family, Media and Entertainment, Photo Sharing, Photography, Presentation Software, Software",http://tcpcloud.net,"Minneapolis, Minnesota, United States",TCP cloud is a digital company that provides products and services to help customers step into the digital era.,"699,478",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2013-01-01,year,,1-10,,,,,,
Viral-Technology,https://www.crunchbase.com/organization/viral-technology,,"Cloud Storage, Compliance, Information Technology, Outsourcing, VoIP",https://www.viral-technology.com/,"Pensacola, Florida, United States","Viral-Technology centers on IT consulting, compliance, custom application development, cloud storage, IT outsourcing and VoIP phone systems.","718,397",,,,,,,,,,,,,"East Coast, Southern US",Active,2012-01-01,year,,1-10,,,,,,
Solidhaus AR,https://www.crunchbase.com/organization/solidhaus-ar,,"3D Technology, Architecture, Augmented Reality, Cloud Storage, Construction, Mechanical Engineering",http://solidhaus.com/,"Las Vegas, Nevada, United States",Cloud-based Augmented Reality Content Delivery Platform,"740,612",,,,,,,,,,,,,Western US,Active,2016-01-01,year,1,1-10,Lashan Dias,1,,,,
Cloudadic,https://www.crunchbase.com/organization/cloudadic,"Developer of cloud native systems intended to build niche technologies on cloud. The company's cloud native systems features deep learning, natural language processing and spatial intelligence and offers AI-based sales prospecting, continuous security monitoring as well as an interviewing platform, enabling clients to monitor, manage, optimize and scale cloud apps and infrastructure while improving productivity and reducing costs. It also offers development operations management, data center building and application composition services.",Cloud Storage,,"Durham, North Carolina, United States",Cloudadic is a developer of cloud native systems intended to build niche technologies on cloud.,"744,959",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Active,,,,,,,,,,
Astellent,https://www.crunchbase.com/organization/astellent,,"Big Data, Cloud Infrastructure, Cloud Management, Cloud Storage, Consulting, Data Center Automation, Internet of Things, Software, Software Engineering",https://www.astellent.com,"San Francisco, California, United States","Astellent is a consulting company that improves how software is designed, developed, and delivered to help organizations achieve more.","763,390",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,1,1-10,Hitesh Parashar,,,,,
NetData,https://www.crunchbase.com/organization/netdata-consulting-services,,"Cloud Storage, Information Technology, Security",https://www.netdatacs.com/,"Destin, Florida, United States","NetData is an IT service provider that offers cloud-based, onsite & remote IT support with a proactive approach to residents and businesses.","774,327",,,,,,,,,,,,,"East Coast, Southern US",Active,1998-01-01,day,,1-10,,,,60642,USD,60642
Vertical Storage Systems,https://www.crunchbase.com/organization/vertical-storage-systems,,"Archiving Service, Cloud Storage, Information Technology",https://verticalss.com,"Mount Juliet, Tennessee, United States",Vertical Storage Systems offers an online backup solution for the business community.,"778,227",,,,,,,,,,,,,Southern US,Active,,,,,,,,,,
OnSite Tech Service,https://www.crunchbase.com/organization/onsite-tech-service,,"Cloud Storage, Home Services, Network Security, Technical Support",http://www.onsitenc.com,"Wilmington, Delaware, United States","OnSite Tech Service offers network security, data recovery solutions, managed IT services and on site support to enterprises and homes.","802,981",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2010-01-01,year,,1-10,,,,,,
ANS Networking,https://www.crunchbase.com/organization/ans-networking,,"Cloud Storage, IT Infrastructure, Network Security",http://ansnetworking.com,"Dover, New Hampshire, United States","ANS Networking specializes in network security, VMware, virus protection, backup solutions, and network installation.","812,384",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,1999-01-01,day,,11-50,,,,35617,USD,35617
Portola Systems,https://www.crunchbase.com/organization/portola-systems,,"Cloud Storage, Consulting, Information Technology",https://www.portolasystems.net,"Santa Rosa, California, United States","Portola Systems provides IT consulting, cloud server, cloud storage and managed services.","812,727",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,1994-01-01,year,,11-50,,,,336823,USD,336823
CNWR,https://www.crunchbase.com/organization/cnwr,,"Cloud Storage, Consulting, IT Management, Network Security, Software, VoIP",https://www.cnwr.com/,"Toledo, Ohio, United States","CNWR offers VoIP, network security, software development, disaster recovery, backup and IT management services.","820,101",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,1995-01-01,year,1,11-50,Allen Rioux,,,134114,USD,134114
YottaStor,https://www.crunchbase.com/organization/yottastor,,"Cloud Storage, Information Technology, Small and Medium Businesses",https://www.yottastor.com,"Mclean, Virginia, United States",YottaStor provides platform-As-A-Service and public cloud-based storage solutions.,"827,856",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,1,1-10,Michael Dillard,,,22189,USD,22189
Anthology Solutions,https://www.crunchbase.com/organization/anthology-solutions,"Anthology Solutions Inc. develops and provides network storage, digital processing, sharing, and content management solutions for government, telecommunication companies, and educational institutions. The company's product includes Yellow-Machine, a personal network storage server that manages disk-based network storage, integrates firewall and router, web access control and management, and e-mail recording. Anthology Solutions was founded in 1999 and is headquartered in San Jose, California. On October 13, 2006, Anthology Solutions, Inc filed a voluntary petition for liquidation under Chapter 7 of the US Bankruptcy Court for the Northern District of California, San Jose","Cloud Storage, Digital Media, Software",http://www.anthologysolutions.com,"Santa Clara, California, United States","Anthology Solutions develops and provides network storage, digital processing, sharing, and content management solutions.","831,458",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,1999-01-01,year,,11-50,,,,,,
North Atlantic Consultants,https://www.crunchbase.com/organization/north-atlantic-consultants,"North Atlantic Consultants is a vendor neutral Technology Advisor of business communications services including voice, data, internet access, cable, collaboration, wireless, and cloud services.","Cloud Computing, Cloud Infrastructure, Cloud Security, Cloud Storage, Information Technology, Internet, Private Cloud, Telecommunications, Wired Telecommunications",https://northatlanticconsultants.com/,"Port Orange, Florida, United States","Telecom Consulting for Businesses: Phone Systems, Network Services, Unified Communications, and Cloud Services","855,669",,,,,,,,,,,,,"East Coast, Southern US",Active,2009-10-01,day,1,1-10,Michael Agri,,,,,
Clouve,https://www.crunchbase.com/organization/clouve,"Clouve Provides Hosting, Support, and Maintenance Services Leveraging the Infrastructure of Major Cloud Service Providers","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Consulting, Information Technology",https://www.clouve.com,"Palo Alto, California, United States","Hosting, Support, and Maintenance","864,065",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-04-30,day,1,1-10,Amgad Youssef,,,,,
Vital I/O,https://www.crunchbase.com/organization/vital-i-o,"Vital I/O offers managed IT services like cloud services, managed services, network services, and professional services. Their services include network services, managed services, cloud services, professional services, and health checks. They cover every aspect of data security and networking, from design and physical infrastructure through to system monitoring.","Cloud Storage, Information Technology, Network Security",https://vital-io.com,"Brunswick, Maine, United States",Vital I/O offers managed IT solutions.,"864,705",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1990-01-01,year,,11-50,,,,,,
Luceris,https://www.crunchbase.com/organization/luceris,"Luceris helps real estate professionals collect, route, and catalog critical business documents while managing related dates and processes. If anyone would want to contact them please contact them via phone call or email.","Cloud Storage, Project Management, Real Estate, Software",https://luceris.com,"Wilmette, Illinois, United States",Luceris is a cloud file storage and collaboration service built to support real estate industry processes.,"874,073",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2014-01-01,year,,1-10,,,,,,
ASUCCINI,https://www.crunchbase.com/organization/asuccini,Asuccini is a California based company that helps other businesses to better manage their data via cloud solutions. Asuccini is a Salesforce ISV partner.,"Cloud Computing, Cloud Data Services, Cloud Storage, Railroad, Sales Automation, Transportation",https://ftm.cloud/,"Irvine, California, United States",Asuccini is a Cloud Solutions for Transportation Industry.,"893,550",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,,,1,,Ashkan Shamili,,,,,
Visivity,https://www.crunchbase.com/organization/visivity,,"Business Information Systems, Cloud Storage, Software",http://visivity.com,"Tulsa, Oklahoma, United States",Visivity provides cloud-based software for mobile phone repair businesses.,"897,679",,,,,,,,,,,,,Southern US,Active,,,,1-10,,,,,,
Sync 3,https://www.crunchbase.com/organization/sync-3,,"Cloud Storage, Information Technology, Network Security, Technical Support, Web Design",https://www.sync3.com/,"Reston, Virginia, United States",Sync3 offers a range of IT services and consulting services as well as website design and hosting for home and small/mid-size businesses.,"904,733",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2010-01-01,year,,1-10,,,,,,
"XXL Cloud, Inc",https://www.crunchbase.com/organization/xxl-cloud-inc,"XXL Cloud, Inc is a cloud storage services company. It encrypts files when they leave users device and decrypts when they return back to a user’s device. The company offers features such as cloud storage, drive sync, security and encryption, collaboration, backup, and group messaging. XXL Cloud, Inc was founded by Andreas Maier and Peter Chakalov in 2015 and is headquartered in Wilmington, Delaware.","Cloud Data Services, Cloud Infrastructure, Cloud Storage",https://xxlcloud.com,"Wilmington, Delaware, United States","Secure Cloud Storage for home and enterprise, Drive Sync, Collaboration","910,942",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Closed,2015-01-21,day,2,1-10,"Andreas Maier, Peter Chakalov",2,,,,
BizEnablers,https://www.crunchbase.com/organization/bizenablers,,"Cloud Computing, Cloud Security, Cloud Storage, Consulting, Management Consulting",http://www.bizenablers.com/,"Princeton, New Jersey, United States","BizEnablers provides cloud consulting services like strategy and application development, data migration and integration, and IP assessment.","911,286",,,,,,,,,,,,,"East Coast, Northeastern US",Active,,,,,,,,,,
Dynamix,https://www.crunchbase.com/organization/dynamix-8c61,,"Cloud Storage, Information Technology, Project Management, VoIP",https://www.dynamixcloud.com/,"Miami, Florida, United States","Dynamix provides cloud storage, project management, cybersecurity, VoIP, data backup, mail protection and conferencing services.","918,333",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1998-01-01,year,,11-50,,2,,,,
Cenergi,https://www.crunchbase.com/organization/cenergi,,"Cloud Storage, IaaS, Information Technology, PaaS",http://www.cenergi.net,"Tacoma, Washington, United States",Cenergi specializes in telecommunications and cloud services.,"929,818",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2007-01-01,year,,1-10,,,,,,
24Seven Sites,https://www.crunchbase.com/organization/24seven-sites,"24Seven Sites is committed to respecting and protecting the privacy of visitors and actual customers. 24Seven Sites servers are used for lawful purposes only, and the transmission, storage, or distribution of any information, data, or material in violation of any applicable law or regulation, or that may directly facilitate the violation of any particular law or regulation, is prohibited. They support their customer relationship with 24Seven Sites.","Cloud Storage, Customer Service, Telecommunications, Web Design, Web Hosting",https://24sevensites.com,"Atlanta, Georgia, United States",24Seven Sites is a web hosting and web design firm.,"940,644",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,,,,,,,,,,
JCIT,https://www.crunchbase.com/organization/jcit,"JCIT offers IT infrastructure services, managed IT services, IT support, voice over internet protocol, cloud services, and data back-up services. Their managed IT services provide things like IT consulting services, cloud services and data back-up, onsite and remote IT support, troubleshooting and repair, and network monitoring.","Cloud Storage, Information Technology, IT Infrastructure",https://jcitco.com,"Murray, Utah, United States","JCIT offers managed IT services, IT outsourcing, data backup, and cloud services.","943,679",,,,,,,,,,,,,Western US,Active,2015-01-01,year,,1-10,,,,,,
Mediamix,https://www.crunchbase.com/organization/mediamix-ddb6,,"Analytics, Cloud Storage, Point of Sale",https://www.mediamix.us.com,"Torrance, California, United States","Mediamix is an IT company that offers POS, cloud storage, data analysis, and consultation services to hospitality sector industries.","957,679",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-12-01,month,,11-50,,,,,,
Crucial Hosting,https://www.crunchbase.com/organization/crucial-hosting,,"Cloud Storage, Internet, Web Hosting",https://crucialhosting.com,"Queen Creek, Arizona, United States","Crucial Hosting is a web hosting firm that offers dedicated servers, shared cloud, optimization, malware scanner and support services.","977,687",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2006-05-01,month,,1-10,,,,37500,USD,37500
Golden Rule Signs,https://www.crunchbase.com/organization/grs-df89,"Golden Rule Signs is a leading manufacturer and distributor of outdoor electronic LED signs. Digital signage solutions from Golden Rule Signs are a great way to accomplish this goal, with colorful, high-quality LEDs that grab attention and communicate important information with efficiency. Schools, churches, businesses, government offices, and other public-facing organizations across the country need to broadcast their messages to as many people as possible.","Cloud Storage, Digital Signage, Manufacturing",https://goldenrulesigns.com,"Louisville, Kentucky, United States",Golden Rule Signs is one of the manufacturer and distributors of outdoor electronic LED signs and marquee packages.,"980,261",,,,,,,,,,,,,Southern US,Active,2006-01-01,year,,11-50,,,,26378,USD,26378
Sandirect,https://www.crunchbase.com/organization/sandirect,,"Cloud Storage, Data Storage, Information Technology",https://www.sandirect.com/,"Charlotte, North Carolina, United States",Sandirect is a pioneering platform that primarily focuses on delivering a wide range of data center storage solutions to its clientele.,"985,950",,,,,,,,,,,,,"East Coast, Southern US",Active,1994-01-01,year,,1-10,,,,2490,USD,2490
Community WISP,https://www.crunchbase.com/organization/community-wisp,,"Cloud Storage, Information Technology, Internet, IT Management, Wireless",https://communitywisp.com,"Lincoln, Massachusetts, United States",Community WISP is a wireless internet solutions provider.,"996,507",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2002-01-01,year,2,,"Dain Müller, Robert Zakarian",,,47996,USD,47996
Intuitive Imaging Informatics,https://www.crunchbase.com/organization/intuitive-imaging-informatics,"Intuitive Imaging Informatics offers a complete, integrated medical imaging solution comprised of Imageqube PACS, RIS interface, and medical archives. ImageQube functionalities include peer review, critical results, MPR, PET Fusion, and much more. An online inquiry is available on the website.","Cloud Storage, Health Care, Medical",http://intuitiveimaging.com,"West Hills, California, United States",Intuitive Imaging Informatics offers cloud medical imaging solutions.,"998,257",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2001-01-01,year,,1-10,,,,91968,USD,91968
Tabania Drive,https://www.crunchbase.com/organization/tabania-drive,"Tabania Drive is a file hosting and storage service that offers cloud storage, file synchronization, file sharing and more.","Cloud Storage, Data Storage",https://drive.tabania.com,"San Francisco, California, United States","Conveniently upload, store and share all of your files in one place, securely. Start for free today!","1,002,677",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2022-05-01,day,1,1-10,Steven Lee,,,,,
CloudKoala,https://www.crunchbase.com/organization/cloudkoala,,"Cloud Security, Cloud Storage, Data Integration, Software",https://www.cloudkoalatech.com/,"Charlotte, North Carolina, United States",CloudKoala is a visualization platform that allows application hosting and cloud storage to provide business data security.,"1,023,937",,,,,,,,,,,,,"East Coast, Southern US",Active,2002-01-01,year,1,1-10,Colin Schmitt,,,,,
Premium Digital Office Solutions,https://www.crunchbase.com/organization/premium-digital-office-solutions,,"Cloud Storage, Document Management, Printing, Software",https://premium-digital.com,"Parsippany, New Jersey, United States","Premium Digital Office Solutions offers copiers, printers, scanners, faxes, document management, postage equipment and marketing solutions.","1,035,638",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,1999-01-01,year,,11-50,,,,,,
XG Tech Services,https://www.crunchbase.com/organization/xg-tech-services,,"Cloud Storage, Information Technology, Project Management, VoIP",https://xgtechservices.com,"Taylor, Michigan, United States","XG Tech Services offers large-scale installation and projects management services for elite managed services, security & QSR solutions.","1,037,117",,,,,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,2012-01-01,year,,1-10,,,,,,
KDH Consulting,https://www.crunchbase.com/organization/kdh-consulting,,"Apps, Cloud Storage, Database, Hardware, Information Technology",http://kdhconsulting.net,"Lake Forest Park, Washington, United States","KDH Consulting specializes in IT strategy and support, network services, security and data services.","1,042,335",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,1996-01-01,year,1,11-50,Kris Harness,,,154316,USD,154316
Cloud Grid Networks,https://www.crunchbase.com/organization/cloud-grid-networks,,"Cloud Storage, Email, Information Technology",https://www.cloud-grid.net,"Miami, Florida, United States","Cloud Grid Networks provides network security solutions, backup and storage solution, and cloud services.","1,059,789",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2011-01-01,year,,1-10,,,,,,
Elevate Practices,https://www.crunchbase.com/organization/elevate-practices,,"Accounting, Cloud Storage, Dental, Information Technology, Software",https://elevatepractices.com/,"Saint George, Utah, United States","Elevate Practices is an IT company that offers software solutions to optimize dental accounting, payroll & marketing processes for clients.","1,060,134",,,,,,,,,,,,,Western US,Active,2011-01-01,year,,1-10,,,,34040,USD,34040
Gen Tracker,https://www.crunchbase.com/organization/gen-tracker,,"Cloud Storage, Consumer Electronics, Electronics, Manufacturing",http://www.gen-tracker.com,"Minnesota City, Minnesota, United States",Gen Tracker is a manufacturer that provides customized monitoring solutions to optimize the processes of standby generators.,"1,102,256",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2005-01-01,year,,1-10,,,,8603,USD,8603
InterActual Technologies,https://www.crunchbase.com/organization/interactual-technologies,"InterActual has created the industry standard for DVD content that is seamlessly integrated with the worldwide web. The company has leveraged its knowledge of DVD and the Internet, to establish the development environment as well as the online infrastructure to support the most innovative digital video entertainment experience possible.   The biggest names in entertainment, the major motion picture studios that produce the blockbuster titles, are relying on InterActual’s tools and services to significantly enhance DVD-ROM content and capabilities. The resulting “InterActual” experience takes the viewer beyond the linear movie to the realm of interactive, personalized entertainment. InterActual’s technology allows the creators of this entertainment to link the stunning video and audio quality of DVD with graphics, information, and additional entertainment value that can be served up in a constantly updated, real-time web format.","Cloud Storage, Internet, Software",http://www.interactual.com/,"Santa Clara, California, United States",InterActual has created the industry standard for DVD content that is seamlessly integrated with the worldwide web.,"1,107,224",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,1995-01-01,year,,11-50,,,,,,
Appica,https://www.crunchbase.com/organization/appica,,"Cloud Data Services, Cloud Storage, Information Technology",http://appica.com/,"Cincinnati, Ohio, United States","IT leaders trust Appica to secure, host, and backup critical applications and data.","1,114,054",,,,,,,,,,,,,"Great Lakes, Midwestern US",Closed,2002-01-01,year,,11-50,,,,,,
Cloudpap,https://www.crunchbase.com/organization/cloudpap,,"Cloud Management, Cloud Storage, Information Technology",https://www.cloudpap.com,"Austin, Texas, United States","Cloudpap provides cloud storage, cloud backup, cloud collaboration and recovery solutions.","1,140,954",,,,,,,,,,,,,Southern US,Active,2017-01-01,year,,11-50,,,,,,
RAIDCore,https://www.crunchbase.com/organization/raidcore,"RAIDCore designs and develops enterprise storage solutions. The company's products include RAID controllers, which assist in maintaining the data integrity by controlling it against viruses, malicious users, disk failure, and exhausted disk space; and Fulcrum Architecture, which is an integrated storage subsystem that handles virtualization and coherency for multi-controller access of data. RAIDCore was founded in 2000 and is headquartered in Nashua, New Hampshire.","Cloud Storage, Developer Tools, Enterprise Software, Software",http://www.raidcore.com,"Nashua, New Hampshire, United States",RAIDCore designs and develops enterprise storage solutions.,"1,145,775",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Closed,2000-01-01,year,,11-50,,,,,,
Malachiarts,https://www.crunchbase.com/organization/malachiarts,,"Cloud Storage, Information Technology, Software",http://malachiarts.com/#,"Los Angeles, California, United States","Malachiarts is a software company that provides development, operations, cloud-native systems, automation and platform creation services.","1,166,633",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2003-01-01,year,,11-50,,,,72392,USD,72392
"Mosaix Software, Inc.",https://www.crunchbase.com/organization/mosaix-software-inc,,"Cloud Storage, Software",http://mosaixsoftware.com/,"Pittsburgh, Pennsylvania, United States","MOSAIX Software, Inc. provides cloud based, data collection and management systems to business.","1,176,507",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2014-01-01,year,,11-50,,,,75620,USD,75620
eDriven Score,https://www.crunchbase.com/organization/edriven-score,,"Apps, Cloud Storage, Information Services, Software, Sports",https://www.edrivenscore.com/,"Cincinnati, Ohio, United States","eDriven Score is an application that allows its users to view all game stats, scores, awards, and accolades of the team or player.","1,178,198",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2015-01-01,year,,11-50,,,,,,
DocuClass,https://www.crunchbase.com/organization/docuclass,,"Cloud Storage, Consulting, Management Information Systems",https://www.docuclass-la.com,"Pittsburgh, Pennsylvania, United States","DocuClass specializes in information management, document digitization, cloud, and consulting solutions.","1,188,749",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2004-01-01,year,,11-50,,,,,,
Resource Data Management,https://www.crunchbase.com/organization/resource-data-management-d83b,"Resource Data Management provides document scanning, records management, blueprint imaging, microfilm, microfiche, book scanning, medical records management, AP processing, and cloud storage.","Cloud Storage, Database, Document Management",https://www.rdminc.com,"Huntingdon Valley, Pennsylvania, United States","Resource Data Management provides document scanning, records management, and blueprint imaging services.","1,194,183",,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2002-01-01,year,,11-50,,,,,,
Bluetunes.net,https://www.crunchbase.com/organization/bluetunes-net,BlueTunes is on online music storage system that allows you to upload and access a music collection from the web.   BlueTunes' upload technology (patent pending) searches a user network-wide database for existing copies of an album or music file in order to speed the uploading process.,"Cloud Computing, Cloud Storage, Internet, Music",http://bluetunes.net,"Durham, North Carolina, United States",BlueTunes is on online music storage system that allows you to upload and access a music collection from the web.,"1,212,786",,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",Closed,2008-09-26,day,2,1-10,"Andrew First, Nick Alexander",,,,,
IThinkSource Corporation,https://www.crunchbase.com/organization/ithinksource-corporation,,"Cloud Storage, Hardware, Software, Spam Filtering, Virtualization",https://ithinksource.com,"Fountain Valley, California, United States","IThinkSource Corporation specializes in data protection, virtualization, software support, hardware, cloud storage and spam protection.","1,221,302",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,,,,,,,,,,
Syntheca,https://www.crunchbase.com/organization/syntheca,"Syntheca develops utilities for Salesforce.com to improve user and administrator productivity. The company is founded on 2010 and is based in Portland, Oregon.","Cloud Computing, Cloud Data Services, Cloud Security, Cloud Storage, Sales Automation",https://syntheca.com/,"Portland, Oregon, United States",Syntheca develops utilities for Salesforce.com to improve user and administrator productivity.,"1,230,217",,,,,,,,,,,,,"West Coast, Western US",Active,2010-01-01,year,2,1-10,"Clayton Trichler, Jake Harris",,,,,
