Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Brash Solutions,https://www.crunchbase.com/organization/brash-solutions,,"Cloud Infrastructure, Information Technology, Software",https://www.brashsolutions.co.uk/,"Berkhampstead, Hertford, United Kingdom",Brash Solutions delivers complete business solutions that maximize the profitability of the clients in the industrial & commercial sectors.,"1,497,718",,,,,,,,,,,,,,Active,2001-01-01,year,,11-50,,,,,,
Hoxton One Ltd.,https://www.crunchbase.com/organization/hoxton-one-ltd,"The Merchant is a cloud based, multi-asset trading platform for brokers. It's easy to use, accessible from any browser and seamlessly connected to the world's largest social trading networks. It offers a wide range of trading tools, flexible layouts, multi monitor support and easily integrates with any FIX- or proprietary brokerage system.","Cloud Infrastructure, FinTech",https://hoxton-one.com/,"Berlin, Berlin, Germany",Hoxton One builds web based trading platforms for brokers.,"1,503,436",,,,,,,,,,,,,European Union (EU),Closed,2014-05-19,day,4,1-10,"Arthur Smit, Arthur Smit, Wolfram Hempel, Yasser Fadl",,,,,
Enkronos,https://www.crunchbase.com/organization/enkronos,,"Apps, Cloud Infrastructure, Consulting, Web Design, Web Development",https://www.enkronos.com/,"Tallinn, Harjumaa, Estonia","Embronis develops applications and technologies for web, mobile, and strategical marketing, and digital communication.","1,504,387",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,11-50,,,,,,
Nippy Gecko,https://www.crunchbase.com/organization/nippy-gecko,,"Cloud Infrastructure, IT Management, Web Development",https://www.nippygecko.com,"London, England, United Kingdom","Nippy Gecko provides, web design, development, cloud, IT management, and technical support services to small businesses.","1,503,961",,,,,,,,,,,,,,Active,2007-01-01,year,,1-10,,,,,,
FreshStance,https://www.crunchbase.com/organization/freshstance,,"Cloud Infrastructure, Information Technology, Project Management",https://freshstance.co.uk,"Hatfield, Hertford, United Kingdom","FreshStance helps to empower startups with IT, project management, cloud infrastructure, consultation and hosting services.","1,507,803",,,,,,,,,,,,,,Active,2015-01-01,year,1,1-10,Steve Fox,,,,,
Accell IT,https://www.crunchbase.com/organization/accell-it,,"Cloud Infrastructure, Enterprise Resource Planning (ERP), Information Services",https://www.accell-it.com,"Heerenveen, Friesland, The Netherlands","Accell IT develop innovative IT solutions in areas like cloud infrastructure, ERP, B2B systems, automations, information security and more.","1,511,614",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,day,,51-100,,,,,,
Rational Selling,https://www.crunchbase.com/organization/rational-selling,,"Cloud Infrastructure, Consulting, Information Technology, IT Infrastructure",https://www.rationalselling.com,"Epalinges, Vaud, Switzerland","Rational Selling is an IT firm that offers sales, technical sourcing, software, training, and cloud services consultation to firms globally.","1,513,655",,,,,,,,,,,,,,Active,2008-01-01,year,,1-10,,,,,,
Dynatech,https://www.crunchbase.com/organization/dynatech-a2af,,"Cloud Infrastructure, Consulting, Enterprise Software, Software, Web Development",https://www.dynatech.sk,"Bratislava, Bratislava, Slovakia (Slovak Republic)","Dynatech specializes in the analysis, design, development, and long-term support of advanced software solutions and internet applications.","1,517,368",,,,,,,,,,,,,European Union (EU),Active,1998-01-01,year,,11-50,,,,,,
Ineo Group,https://www.crunchbase.com/organization/ineo-group,,"Cloud Infrastructure, Information Technology, Software",https://www.ineogroup.pl/,"Warsaw, Mazowieckie, Poland","Ineo Group develops unique IT tools such as iXpos, iXkom, Microsoft BI, and iXtrade for the development of modern trade.","1,529,172",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,year,,11-50,,,,30052967,USD,30052967
Skalio,https://www.crunchbase.com/organization/skalio,,"Cloud Infrastructure, Cloud Management, Software",https://www.skalio.com,"Hamburg, Hamburg, Germany",Skalio is a software company that runs cloud solutions and provide infrastructure for customers' software development.,"1,529,472",,,,,,,,,,,,,European Union (EU),Active,2006-01-01,year,,11-50,,,,,,
VentureOak,https://www.crunchbase.com/organization/ventureoak,"VentureOak offers technology solutions for businesses. It offers Cronforce, a set of enterprise tools for SMEs. The cloud platform facilitates day-to-day business and enables managers to make data-driven decisions and increase efficiency. Currently, Cronforce offers enterprise-grade time tracking and budget controlling. The company is based in Porto, Lisboa.","Cloud Infrastructure, Incubators, Information Technology",http://ventureoak.com/,"Porto, Lisboa, Portugal",VentureOak offers technology solutions for businesses.,"1,531,674",,,,,,,,,,,,,European Union (EU),Active,,,1,11-50,Miguel Garcia,,,,,
Netcom Balaguer,https://www.crunchbase.com/organization/netcom-balaguer,"Netcom Balaguer provides computer services to companies, institutions, and individuals. Their services are programming, cloud, hosting, repair, and maintenance services. Their service stores content on the internet (websites, databases, applications, videos), and has an e-mail with the customer's own domain.","Cloud Data Services, Cloud Infrastructure, Email, IT Management, Software, Web Hosting",https://netcom.cat,"Balaguer, Catalonia, Spain","Netcom Balaguer provides business software, web hosting, and cloud solutions.","1,531,800",,,,,,,,,,,,,European Union (EU),Active,1995-01-01,year,,1-10,,,,,,
KELTIO,https://www.crunchbase.com/organization/keltio,"KELTIO offers DevSecOps as a service for developing and managing cloud infrastructure. They are in favour of cloud security, cost containment, and stability. In terms of security, the cloud has completely changed the rules. Outsourcing resources and data introduces new challenges. The number of tools available in the information system has never been greater, and maintaining control is difficult. Their experts will help you implement good practises in terms of culture and tools in a DevSecOps spirit. Their DevSecOps teams conduct audits and consulting missions to provide you with actionable recommendations. They assist you in clarifying their objectives and then designing a solution that is tailored to their constraints. They handle the outsourcing of their infrastructures and provide you with regular reports to keep track of their SLAs, incidents, and root causes. They provide customised training to ensure the long-term success of their projects.","Cloud Infrastructure, Cloud Management, Developer Tools, Software",https://keltio.fr,"Ivry-sur-seine, Ile-de-France, France",KELTIO providing DevSecOps as a service to build and manage cloud infrastructure.,"1,531,286",,,,,,,,,,,,,European Union (EU),Active,2019-01-01,year,,1-10,,,,,,
IT Vaut,https://www.crunchbase.com/organization/it-vaut,"IT Vault began life in 2005 headed by Amir Amiri, and provided IT and technical support for small to medium sized businesses in the London area. Over time the company has grown organically, helped by an excellent reputation for client satisfaction, state-of-the-art technology and staying up to date with the industry’s latest developments. Soon we were able to deliver support nationwide, and in 2013 the business underwent an expansion and rebranding exercise, creating IT-Vault as it is today. We now work internationally, providing a host of creative B2B IT solutions to all sorts of businesses across the Europe. Our notable projects include working with the likes of Ford, Honda, Toyota, JPMC and Bombardier. As a leading provider of intelligent IT solutions and Project Management, our goal is always to work with you collaboratively to create solutions that are as unique as your needs. Our team of experts are brimming with knowledge and experience, and are dedicated to providing you with innovative solutions. Currently IT-Vault offers a wide range of solutions that can help your business grow, get the most out of its IT and operate at its peak. Our broad range of services encompasses everything from security consultancy to supplying complete outsourced IT support. We are based in London, and have become a leading provider of IT services in the area; however, we are a multinational company, and have worked across numerous countries supplying WiFi surveys, tech installations and a host of other key IT services.","Cloud Data Services, Cloud Infrastructure, Cloud Management, Cyber Security, Information Technology, Outsourcing, Project Management, Technical Support",https://it-vault.com,"London, England, United Kingdom",Leading provider of intelligent and effective IT solutions and tech support for businesses and organizations.,"1,535,836",,,,,,,,,,,,,,Active,2005-01-01,year,,11-50,,,,,,
Solvomate Oy,https://www.crunchbase.com/organization/solvomate-oy,"Solvomate delivers tailored and turnkey fixed asset management solutions. Our cloud based, easy to use asset register and investment tool offers companies the ability to collect and store all asset information in one place. This allows companies to have real time information of assets, locations, monitor users as well as have the possibility to share assets for common use. ","Cloud Infrastructure, NFC, QR Codes, SaaS, Software",https://www.solvomate.fi,"Salo, Western Finland, Finland",Solvomate delivers tailored and turnkey fixed asset management solutions for collecting and storing asset information in one place. ,"1,536,259",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2017-01-01,year,,1-10,,,,,,
Bertelmars SE.,https://www.crunchbase.com/organization/bertelmars-se,"Bertelmars offers premium web and cloud hosting solutions & security services for web designers, developers, and enterprise companies. It has provided clients in over 30 countries with customer support and easy-to-use tools for web hosting, virtual servers, crm systems, cloud security, business applications, and other cloud services. Bertelmars was founded by Matthew Bertelmars in 2013 and is based in Tallinn, Estonia.","Cloud Infrastructure, Cloud Management, Cloud Security, Cyber Security, SEO, Web Development, Web Hosting",https://www.bertelmars.com,"Tallinn, Harjumaa, Estonia","Bertelmars offers enterprise web and cloud hosting solutions and security services for web designers, developers, and creative agencies.","1,541,042",,,,,,,,,,,,,European Union (EU),Closed,2013-01-01,year,1,101-250,Matthew Bertelmars,,,,,
OPCMA,https://www.crunchbase.com/organization/opcma,innovation solution for public and professionals users.,"Cloud Data Services, Cloud Infrastructure, Software",http://www.opcma.com/,"Puteaux, Ile-de-France, France",OPCMA provides software development solutions for public and professionals users.,"1,550,896",,,,,,,,,,,,,European Union (EU),Active,2009-01-01,year,2,11-50,"Amine Lasram, Taher Rihani",,,,,
Sitrox,https://www.crunchbase.com/organization/sitrox,,"Cloud Infrastructure, Information Technology, Internet",https://www.sitrox.com,"Zürich, Zurich, Switzerland","Sitrox provides process digitization, e-government and cloud infrastructure services.","1,560,835",,,,,,,,,,,,,,Active,2003-01-01,year,,1-10,,,,13518513,USD,13518513
Online Computer Solutions,https://www.crunchbase.com/organization/online-computer-solutions,"Online Computer Solutions provides IT consulting, maintenance, web design, web hosting,  and online store design. They provide physical server, cloud server, printing equipment, data backup, and hotel management wifi, communications, document management, and virtualization.","Cloud Infrastructure, Computer, Consulting, IT Management, Software, Web Design, Web Development",https://www.somosonline.es,"Palencia, Castilla y Leon, Spain",Online Computer Solutions is a business IT consultancy.,"1,564,099",,,,,,,,,,,,,European Union (EU),Active,,,,,,,,33959460,USD,33959460
Resolutive,https://www.crunchbase.com/organization/resolutive,"Resolutive provides technology outsourcing and infrastructure management services. Their services include equipment, networks, and communications, infrastructure monitoring and maintenance, and end-user support.","Cloud Infrastructure, Consulting, IT Infrastructure, Outsourcing",https://resolutive.com,"Zaragoza, Aragon, Spain",Resolutive offers outsourcing and technology management solutions.,"1,567,517",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,1-10,,,,,,
RCL,https://www.crunchbase.com/organization/rcl,,"Cloud Infrastructure, SEO, Software, Web Design",https://rowlandchase.com,"Harrow, Harrow, United Kingdom","RCL offers software development, web design, mobile app, e-commerce, cloud infrastructure, SEO, and social media marketing services.","1,570,735",,,,,,,,,,,,,,Active,2019-01-01,year,,1-10,,,,,,
Ixnium Technologies,https://www.crunchbase.com/organization/ixnium-technologies,"Ixnium Technologies is a part of innovator group of companies which is providing its infrastructure for SaaS, IaaS, and PaaS.","Cloud Computing, Cloud Infrastructure, IT Infrastructure",https://ixnium.com/,"London, England, United Kingdom","Ixnium Technologies is a part of innovator group of companies which is providing its infrastructure for SaaS, IaaS, and PaaS.","1,571,578",,,,,,,,,,,,,,Active,2017-09-15,day,1,11-50,Doruk Alp Ülgen,,,,,
Cloudreason,https://www.crunchbase.com/organization/cloudreason,,"Cloud Infrastructure, Cloud Management, Consulting, Internet, Software",https://www.cloudreason.co.uk/,"Guildford, Surrey, United Kingdom",Cloudreason assists in avoiding the problems of cloud adoption and ensuring that a company's growth strategy is supported.,"1,575,388",,,,,,,,,,,,,,Active,2016-01-01,year,,11-50,,,,,,
ElectroComm Digital Services,https://www.crunchbase.com/organization/electrocomm-digital-services,,"Cloud Infrastructure, Cyber Security, Information Technology, IT Infrastructure, IT Management, Network Security",https://electro-comm.co.uk/,"Stoke Prior, Worcestershire, United Kingdom","Electro-Comm is a Mangaed IT support & services firm that specializes in IT Consultancy ,Connectivity,Backup,Cloud & Cyber Security solution","1,576,825",,,,,,,,,,,,,,Active,2002-01-01,year,,1-10,,,,,,
Zulu Medical,https://www.crunchbase.com/organization/zulu-medical,ZuluMedical is an agency that focuses on digital medicine. They give medical personnel a tool to help them save time during rescue operations. Software such as Zulu. E and Zulu. M is available.,"Cloud Infrastructure, Medical, Software",https://www.zulumedical.net,"Roncade, Veneto, Italy",ZuluMedical is a digital communication platform for human health care.,"1,579,515",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,1-10,,,,,,
Systemhaus Ulm,https://www.crunchbase.com/organization/systemhaus-ulm,"Systemhaus Ulm provides IT services. The company specializes in cloud services, system integration, IT security, and application development. Additionally, they implement particular requirements that include migration scenarios and the connection of industrial plants in the production environment.","Cloud Infrastructure, Cloud Security, Cyber Security, Network Security",https://systemhaus-ulm.de,"Senden, Bayern, Germany",Systemhaus Ulm is a provider of IT services.,"1,582,841",,,,,,,,,,,,,European Union (EU),Active,1994-01-01,year,,101-250,,,,23384600,USD,23384600
epicenter,https://www.crunchbase.com/organization/epicenter-2b27,,"Cloud Infrastructure, Human Resources, Software",http://www.hcmfocus.com,"Amersfoort, Utrecht, The Netherlands",Epicenter provides Oracle HCM cloud applications that integrate and implement with systems.,"1,585,908",,,,,,,,,,,,,European Union (EU),Active,2015-03-09,day,,11-50,,,,,,
ScaleChamp,https://www.crunchbase.com/organization/scalechamp,"Managed databases provider with PostgreSQL,  MySQL, Redis, KeyDB support across Hetzner Cloud, Amazon Web Services, Linode, IBM Cloud, Microsoft Azure, Scaleway, Alibaba Cloud, DigitalOcean, Google Cloud Platform, UpCloud, Vultr clouds. We deliver DBaaS for everyone!","B2B, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Database",https://www.scalechamp.com,"Odessa, Odes'ka Oblast', Ukraine",Victorious Managed Databases,"1,587,548",,,,,,,,,,,,,,Active,2018-01-02,day,1,,Mike Faraponov,,,,,
ITM Pforzheim,https://www.crunchbase.com/organization/itm-pforzheim,,"Apps, Cloud Infrastructure, Web Hosting",http://www.itm-research.de,"Pforzheim, Baden-Wurttemberg, Germany","ITM specializes in strategy, cloud infrastructure, mobile apps, hosting, backend systems, and digital interface services.","1,587,018",,,,,,,,,,,,,European Union (EU),Active,1998-01-01,day,,1-10,,,,,,
Personic Computers,https://www.crunchbase.com/organization/personic-computers,"Personic Computers provides IT services and support to businesses, large corporations, and consumers through its retail store. They also have a broad knowledge of industry specific software applications.","Cloud Infrastructure, Information Technology, IT Management, Network Security",https://www.personic.co.uk,"Bristol, Bristol, City of, United Kingdom",Personic Computers offers IT and computer related services.,"1,590,051",,,,,,,,,,,,,,Active,1989-01-01,year,,11-50,,,,,,
SecuriKeys,https://www.crunchbase.com/organization/securikeys,,"Cloud Infrastructure, Cyber Security, Software",https://securikeys.com,"Lille, Nord-Pas-de-Calais, France","SecuriKeys specializes in cybersecurity, information security, cloud architecture, and automating services.","1,596,144",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,11-50,,,,,,
Metracon,https://www.crunchbase.com/organization/metracon,,"Cloud Infrastructure, Information Technology, IT Management",https://en.metracon.ch,"Lachen, Schwyz, Switzerland","Metracon is an IT company that provides cloud hosting, application development, technical assistance, and consulting services.","1,597,479",,,,,,,,,,,,,,Active,2013-01-01,day,,1-10,,,,,,
Madelin Twente,https://www.crunchbase.com/organization/madelin-twente,,"Cloud Infrastructure, Security, Software",https://www.madelintwente.nl,"Enschede, Overijssel, The Netherlands",Madelin Twente is a software company that focuses on providing digital technology solutions for the capital market and financing of SMEs.,"1,597,549",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,day,,11-50,,,,,,
LogicalPoint,https://www.crunchbase.com/organization/logicalpoint,,"Cloud Infrastructure, Cloud Security, Cyber Security, Information Technology, Penetration Testing",https://www.logicalpoint.com/,"Chisinau, Chisinau, Moldova","LogicalPoint is an IT company that offers cybersecurity, infrastructure and cloud security, penetration testing, and vulnerability scanning.","1,605,402",,,,,,,,,,,,,,Active,,,,1-10,,,,,,
Biz Planet,https://www.crunchbase.com/organization/biz-planet,Biz Planet team facilitates application migration by virtualizing applications to install them on a flexible Cloud infrastructure adapted to customer needs and budgets. They provide with a bouquet of applications in the cloud.,"Apps, Cloud Infrastructure, Cloud Management, Software",https://www.biz-planet.eu,"Plaisir, Ile-de-France, France",Biz Planet is a provider of software product solutions.,"1,609,895",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
Quality Technology Solutions,https://www.crunchbase.com/organization/quality-technology-solutions,"Quality Technology Solutions provides IT support to organizations. Their services include Exploitation and Maintenance of Infrastructure, IT Security Management, and System and Communications Administration.","Cloud Infrastructure, Information Technology, IT Infrastructure",https://www.q-ts.es,"Mairena Del Aljarafe, Andalucia, Spain",Quality Technology Solutions offers IT services.,"1,610,788",,,,,,,,,,,,,European Union (EU),Active,2009-01-01,year,,,,,,,,
Artesys Orion,https://www.crunchbase.com/organization/artesys-orion,,"Cloud Infrastructure, Consulting, IT Infrastructure, Software",http://www.artesysorion.it,"Pavia, Lombardia, Italy","Artesys Orion provides IT solutions such as IT Infrastructure, cloud services, consulting, business service management and IT outsourcing.","1,614,338",,,,,,,,,,,,,European Union (EU),Active,2011-10-17,day,,11-50,,,,12782083,USD,12782083
WR Soluciones,https://www.crunchbase.com/organization/wr-soluciones,,"Cloud Computing, Cloud Infrastructure, Digital Marketing, Mobile Apps, SEO, Software, Web Development",https://wrsoluciones.es,"Madrid, Madrid, Spain",More than 15 years of experience in web development and digital innovation,"1,616,194",,,,,,,,,,,,,European Union (EU),Active,2007-01-14,day,3,1-10,"Daniel Garcia, Eduardo Reyes, Enrique Reyes",,,,,
Intesys Networking,https://www.crunchbase.com/organization/intesys-networking,,"Cloud Infrastructure, Information and Communications Technology (ICT), Internet",http://www.inetworking.it,"Verona, Veneto, Italy",Intesys Networking specializes in the management of ICT services and infrastructure in the cloud.,"1,624,633",,,,,,,,,,,,,European Union (EU),Active,1999-10-27,day,2,101-250,"Giorgio Benedetti, Romano Rosponi",,,,,
Cube52,https://www.crunchbase.com/organization/cube52,,"Cloud Infrastructure, Internet, Web Hosting",http://www.cube52.com/,"Reading, Reading, United Kingdom",Cube52 is a provider of hosting and cloud infrastructure services for businesses.,"1,641,384",,,,,,,,,,,,,,Active,2014-01-01,day,1,11-50,robin ellis,,,,,
Preludd,https://www.crunchbase.com/organization/preludd,,"Cloud Infrastructure, Financial Services, Payments",https://preludd.com/en/home,"Blagnac, Midi-Pyrenees, France","Preludd is a cloud-based payment platform that offers merchants interface, payment gateway, and application development solutions.","1,643,943",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,year,,11-50,,,,,,
Naquadria,https://www.crunchbase.com/organization/naquadria,,"Cloud Infrastructure, Information and Communications Technology (ICT), Information Technology",https://www.naquadria.it,"Piacenza, Emilia-Romagna, Italy",Naquadria is an information technology company that offers cloud IAAS and STAAS services.,"1,660,015",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,11-50,,,,,,
Cloud4U,https://www.crunchbase.com/organization/cloud4u-715c,,"Cloud Infrastructure, SaaS, Security",https://www.cloud4u.com,"London, England, United Kingdom","Cloud4U is an IT company that provides web hosting, Saas, disaster recovery, database, and security solutions for business transformation.","1,663,598",,,,,,,,,,,,,,Active,2009-01-01,year,,,,,,,,
Minisoft,https://www.crunchbase.com/organization/minisoft-ef35,,"Cloud Infrastructure, Finance, IT Infrastructure",http://www.minisoft.dk,"Silkeborg, Midtjylland, Denmark",Minisoft specializes in offering personalized advice on how needs are optimized & how the new technique can be applied in the IT jungle.,"1,663,987",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1981-01-01,day,,1-10,,,,,,
Avelia,https://www.crunchbase.com/organization/avelia-54d2,,"Cloud Infrastructure, Consulting, Information Technology, VoIP",https://www.avelia.it,"Verona, Veneto, Italy","Avelia delivers bespoke IT, cloud, wireless, internet, security, and telephony solutions for businesses and individuals.","1,665,265",,,,,,,,,,,,,European Union (EU),Active,2011-11-16,day,,1-10,,,,13008530,USD,13008530
Cloudworker,https://www.crunchbase.com/organization/cloudworker,"Cloudworker is an information technology and cloud-based service. With guidance and implementation, our professionals will assist customers. Cloudworker helps customers find the right cloud solutions for their businesses. They are Microsoft cloud solution providers who are Microsoft Partners.","Cloud Infrastructure, Cloud Management, IT Management, Technical Support",https://www.cloudworker.de,"Bad Lippspringe, Nordrhein-Westfalen, Germany",Cloudworker provides cloud management and information technology service.,"1,669,656",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,1-10,,,,,,
Comteam,https://www.crunchbase.com/organization/comteam,,"Cloud Infrastructure, Cloud Security, Consulting, Software",http://www.comteam.dk,"Vejle, Syddanmark, Denmark","ComTeam consults on cloud solutions, software development, security & IT support for businesses.","1,672,033",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2012-01-01,day,,11-50,,,,,,
Timely Intervention,https://www.crunchbase.com/organization/timely-intervention,,"Cloud Infrastructure, Document Management, Software, Training",https://timelyintervention.co.uk/,"Warfield, Bracknell Forest, United Kingdom","Timely Intervention is a software company that offers cloud infrastructure, training, safety management, documentation, and data security.","1,675,404",,,,,,,,,,,,,,Active,1999-01-01,year,,1-10,,,,,,
Smart Technix,https://www.crunchbase.com/organization/smart-technix,,"Cloud Infrastructure, Hardware, Information and Communications Technology (ICT), Web Design",https://www.smarttechnix.nl,"Den Haag, Zuid-Holland, The Netherlands",Smart Technix is an IT company that provides  ICT Services and cabling services.,"1,676,770",,,,,,,,,,,,,European Union (EU),Active,2007-01-01,year,,1-10,,,,,,
ACKnowledge,https://www.crunchbase.com/organization/acknowledge-92ba,"ACKnowledge infrastructures are changing day by day and there are more and more interactions between critical systems. more and more companies are choosing to position part of resources in the cloud, in order to modernize infrastructures, benefit from the advantages of the services offered by cloud providers and accelerate digital transformations.","Cloud Infrastructure, Cyber Security, Information Technology, Security",https://www.acknowledge.fr,"Rambouillet, Picardie, France","ACKnowledge is a company provides modernization of IT infrastructures, with a focus on cybersecurity, and the cloud.","1,682,230",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,11-50,,,,,,
Systemwork,https://www.crunchbase.com/organization/systemwork,,"Cloud Infrastructure, Penetration Testing, Telecommunications",https://www.system-work.co.uk/,"Leeds, Leeds, United Kingdom","Systemwork offers penetration testing, VoIP, cyber essential control, consulting and cloud services.","1,685,280",,,,,,,,,,,,,,Active,2005-01-01,year,,11-50,,,,,,
Centralino Cloud | Assistenza e Consulenza Centralini Telefonici Virtuali,https://www.crunchbase.com/organization/centralino-cloud-assistenza-e-consulenza-centralini-telefonici-virtuali,"Consulenza e Assistenza sistemi di telefonia aziendale, forniamo assistenza e fornitura sistemi basati in cloud , specializzati nella fornitura di centralino cloud per aziende e partite iva sul tutto il territorio nazionale.","Cloud Computing, Cloud Infrastructure, Information Technology, Internet, Telecommunications",https://www.Centralino.Cloud,"Fiume Veneto, Friuli-Venezia Giulia, Italy","Centralino Cloud, Telecomunicazioni, Telefonia, Cloud","1,689,667",,,,,,,,,,,,,European Union (EU),Active,2010-01-01,day,,11-50,,,,,,
TwoOSeven,https://www.crunchbase.com/organization/twooseven,,"Cloud Infrastructure, Cyber Security, Network Security, Web Hosting",https://twooseven.com,"Eindhoven, Noord-Brabant, The Netherlands","Founded in The Netherlands TwoOSeven provides Web Hosting, Cloud Services and IT infrastructure deployments.","1,700,033",,,,,,,,,,,,,European Union (EU),Active,2019-11-01,month,,1-10,,,,,,
Stacle,https://www.crunchbase.com/organization/stacle,,"Apps, Cloud Infrastructure, Software",https://stacle.com/,"Dublin, Dublin, Ireland","Stacle is an application that provides team chat, messaging, and audio and video conferencing services, including cloud storage solutions.","1,700,793",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
Cool Games,https://www.crunchbase.com/organization/cool-games-02b5,,"Cloud Infrastructure, Online Games",http://tinglygames.com,"Amsterdam, Noord-Holland, The Netherlands",Cool Games is a game developing firm that offers gaming solutions through cloud solutions.,"1,704,781",,,,,,,,,,,,,European Union (EU),Active,2009-01-01,day,,101-250,,,,,,
Aspa Cloud,https://www.crunchbase.com/organization/aspa-cloud,"Aspa Cloud provides hosting of racks or servers, telecommunications, remote hands 24×7, monitoring, backup, cloud services, operation, supervision, exploitation, administration, and management of the systems and platforms housed. Platform designed for real-time control of all their user devices, applications, and resources. Enterprise monitoring for all the systems. The communications, the technical support, and the resolution of incidences.","Cloud Infrastructure, Data Center, Information Technology",http://www.eam.es,"Valladolid, Castilla y Leon, Spain",Aspa Cloud is a data center in the field of information technology.,"1,705,479",,,,,,,,,,,,,European Union (EU),Active,1997-01-01,year,,11-50,,,,,,
PosApptive,https://www.crunchbase.com/organization/posapptive,"PosApptive develops a digital point of sale system to improve management of business processes. It provides various services such as payment processing, creating website, and tracking orders and finances. PosApptive was founded in 2017 and is based in Coventry, United Kingdom.","Cloud Infrastructure, FinTech, Information Technology, Point of Sale, Software",https://www.posapptive.com/,"Coventry, Coventry, United Kingdom",PosApptive develops a digital point of sale system to improve management of business processes.,"1,708,203",,,,,,,,,,,,,,Active,2017-01-01,year,,,,,,,,
KCC,https://www.crunchbase.com/organization/kcc-39d4,,"Cloud Infrastructure, Information Technology, Software",http://kccltd.com,"Rickmansworth, Hertford, United Kingdom","KCC is an IT company that provides cloud solutions, migration, disaster recovery, engineering and consulting services.","1,714,795",,,,,,,,,,,,,,Active,1997-01-01,year,,1-10,,,,,,
4D IN VISION Automatisering Groningen,https://www.crunchbase.com/organization/4d-in-vision-automatisering-groningen,,"Cloud Infrastructure, Internet of Things, Virtual Reality",https://4dinvision.nl/Info,"Groningen, Groningen, The Netherlands","4D in vision assist with cloud infrastructure, content management, ICT, and the Internet of Things.","1,719,332",,,,,,,,,,,,,European Union (EU),Closed,1987-01-01,day,,11-50,,,,,,
Comgate,https://www.crunchbase.com/organization/comgate-6e54,Comgate is its telephony operator and system developer of telephony services with sales and support. Their employee in staff has been involved in providing companies with switchboard telephony since the telephony monopoly.,"Cloud Computing, Cloud Infrastructure, Telecommunications, Wired Telecommunications",https://www.comgate.se,"Kista, Stockholms Lan, Sweden",Comgate provides telephony operator and system developer services.,"1,720,459",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2005-01-01,year,,1-10,,,,,,
Estreemo,https://www.crunchbase.com/organization/estreemo,,"Audio, Cloud Infrastructure, Cyber Security, Hardware, Software, Video",https://estreemo.com/en,"Montesilvano, Abruzzi, Italy","Estreemo provides software solutions, product engineering, cyber security, cloud infrastructure, and networking for audiovisual systems.","1,723,970",,,,,,,,,,,,,European Union (EU),Active,2019-01-29,day,,11-50,,,,,,
MESH Inc,https://www.crunchbase.com/organization/mesh-2962,"MESH makes solutions such as cloud computing and managed data center infrastructure, which were previously reserved for large companies because of their capital intensity and complexity, also available to medium-sized businesses. The company develops individual, future-proof, high-quality IT infrastructure and services for its customers, following a ""solution as a service"" approach.","Cloud Infrastructure, Information Technology",http://www.mesh.eu/,"Düsseldorf, Nordrhein-Westfalen, Germany",MESH is a European Internet infrastructure service provider.,"1,735,820",,,,,,,,,,,,,European Union (EU),Active,2001-01-01,year,,,,,,,,
KRATZ Business Solutions,https://www.crunchbase.com/organization/kratz-business-solutions,,"Cloud Infrastructure, Information Technology, IT Management, Software",http://www.kratz.nl,"Capelle Aan Den Ijssel, Zuid-Holland, The Netherlands",KRATZ Business Solutions is a office automation and IT solution provider for various Organizations.,"1,738,859",,,,,,,,,,,,,European Union (EU),Active,2002-07-01,day,,1-10,,,,,,
