Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Coquet Consulting Company,https://www.crunchbase.com/organization/coquet-consulting-company,,"Cloud Management, Data Integration, Product Research, Software",https://coquetconsulting.co/,"Faro, Faro, Portugal","Coquet Consulting Company is a software company that offers research and development, cloud engineering, and data engineering services.","1,357,985",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,1-10,,,,,,
Watermark Technologies,https://www.crunchbase.com/organization/watermark-technologies,,"Cloud Management, Information Technology, Software",https://www.watermarktech.co.uk,"Shipley, Bradford, United Kingdom","Watermark Technologies provides Software solutions, document management solutions, and Secure client portal to clients.","1,358,277",,,,,,,,,,,,,,Active,2002-01-01,year,,11-50,,,,,,
COSMER,https://www.crunchbase.com/organization/cosmer,"COSMER provides SharePoint Online, Microsoft Teams, and Microsoft Power Platform cloud components, solutions, and services.","Cloud Management, Consulting, Service Industry",https://www.cosmer.com,"Dortmund, Nordrhein-Westfalen, Germany",COSMER provides cloud solutions for the Microsoft platform.,"1,366,372",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
Itoa,https://www.crunchbase.com/organization/itoa,,"Cloud Management, Internet, Software",https://www.itoa.it,"Turin, Piemonte, Italy",Itoa is an internet company that specializes in software development and cloud services for various businesses.,"1,368,261",,,,,,,,,,,,,European Union (EU),Active,2016-02-23,day,,1-10,,,,,,
Technolog Lab,https://www.crunchbase.com/organization/technolog-lab,,"Cloud Management, Developer APIs, Information Technology",https://www.technologylab.eu,"Plovdiv, Plovdiv, Bulgaria",Technolog Lab offers training on google cloud’s apigee API platform for private cloud and apigee hybrid API management.,"1,369,430",,,,,,,,,,,,,European Union (EU),Active,,,,,,,,,,
Centiljon,https://www.crunchbase.com/organization/centiljon,,"Cloud Management, Consulting, Information Technology",https://www.centiljon.se/,"Stockholm, Stockholms Lan, Sweden","Centiljon is an organization that is expertise in offering tailor-made IT, cloud and consulting solutions to small & medium-sized companies.","1,371,133",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2010-01-01,year,,1-10,,,,14377315,USD,14377315
Lime Labs,https://www.crunchbase.com/organization/lime-labs-f7e5,Lime Labs provides cloud-based data feeds that are real-time. They offer customized dashboards that allow you to get down to the nitty-gritty details for a full understanding of what's going on.,"Cloud Infrastructure, Cloud Management, Software",https://www.limelabs.de/,"Rosenheim, Bayern, Germany",Lime Labs provides real-time data feeds into the cloud.,"1,372,072",,,,,,,,,,,,,European Union (EU),Active,,,,,,,,,,
SLYNET,https://www.crunchbase.com/organization/slynet,"SLYNET provides internet-based hosting solutions that include cloud service, virtual servers, virtual servers, shared storage, nextcloud, co-location managed, transformation, support and maintenance, system monitoring, hardware and software migrations, network analysis, it project management, support digitization, review system architecture, central data management, network and firewalls, hosted telephony VoIP, hosted exchange, email archiving, premium antispam, online backup, veeam cloud connect, selectline, business software.","Cloud Management, Communications Infrastructure, Information Technology, Security, Web Hosting",https://www.slynet.ch,"Baden, Aargau, Switzerland",SLYNET provides business hosting solutions and IT services.,"1,372,703",,,,,,,,,,,,,,Active,1997-01-01,year,,11-50,,,,,,
GMZ Informationstechnik,https://www.crunchbase.com/organization/gmz-informationstechnik,"GMZ is a technology service provider focused on cloud services, virtualization, and development. GMZ provides operational services of the service management and monitoring assistance service.","Cloud Management, Consulting, IT Infrastructure, IT Management, Security",https://www.gmz-it.de,"Norderstedt, Schleswig-Holstein, Germany","GMZ is a provider of cloud-based services, virtualization, and development.","1,375,852",,,,,,,,,,,,,European Union (EU),Active,2008-01-01,year,,1-10,,,,,,
disponio,https://www.crunchbase.com/organization/disponio,"disponio is an app or the next marketing strategy. From the idea to the product launch to sustainable marketing, they support people and companies with fresh ideas and the courage to take the next big step.","Advertising, B2B, Cloud Management",https://disponio.com,"Berlin, Berlin, Germany",disponio provides marketing services.,"1,377,701",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
CloudMarshal,https://www.crunchbase.com/organization/cloudmarshal,,"Cloud Management, Information Technology, Software",https://cloudmarshal.co/,"London, England, United Kingdom",CloudMarshal creates cloud-based products and strategic technology solution that enables cloud operations control.,"1,377,831",,,,,,,,,,,,,,Active,2020-01-01,year,,1-10,,,,,,
Seiloc,https://www.crunchbase.com/organization/seiloc,,"Advice, Cloud Management, Consulting, Information Technology, SaaS, Training",https://www.seiloc.com/,"Bielsko-biala, Slaskie, Poland","Seiloc delivers a customized IT solution that includes programming, SaaS & cloud management services as well as offers consulting services.","1,379,998",,,,,,,,,,,,,European Union (EU),Active,2010-01-01,year,,11-50,,,,14284855,USD,14284855
IC4,https://www.crunchbase.com/organization/ic4,,"Cloud Computing, Cloud Management, Software",http://www.ic4.ie/,"Glasnevin, Dublin, Ireland",Irish Centre for Cloud Computing and Commerce,"1,380,857",,,,,,,,,,,,,European Union (EU),Closed,2012-01-01,year,,11-50,,40,,,,
Techelec Technical Solutions,https://www.crunchbase.com/organization/techelec-technical-solutions,,"Cloud Management, Commercial, Energy Management, Marine Technology, Marine Transportation",https://techelec.eu/,"Kalmthout, Antwerpen, Belgium",Techelec Technical Solutions is a Cloud-based energy management solutions provider for the maritime industry.,"1,386,450",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
Be IT,https://www.crunchbase.com/organization/be-it-011f,,"Cloud Management, IT Management, Project Management, Staffing Agency, Training",https://beit.nl/,"Hilversum, Noord-Holland, The Netherlands","Be IT offers staffing, IT infrastructure, project management, service management, cloud computing, recruitment, and IT management services.","1,387,913",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,101-250,,,,,,
Alligator Company Software,https://www.crunchbase.com/organization/alligator-company-software-gmbh,"Alligator Company offers services on Business Intelligence, Data Warehousing, Open Source DWH, Open Source Planning, Data Vault, ETL, Informatica, Data Architecture, Data Management , Cloud Architecture, Automation, Exasol, and Snowflake.","Analytics, Business Intelligence, Cloud Management, Software",https://alligator-company.org,"Hanover, Niedersachsen, Germany",Alligator is a software Company.,"1,387,436",,,,,,,,,,,,,European Union (EU),Active,2002-01-01,year,,11-50,,,,,,
Insidia,https://www.crunchbase.com/organization/insidia-sàrl,"Insidia is a consulting and IT services. Their business is focused on information management, and business analytics solutions. They offer services like total outsourcing, program & project setup and management, business discovery and analysis, core consulting, platforms assessment and audit, information management (cross industries specialization), business analytics & big data, end to end applications integration, and application management.","Analytics, Cloud Management, Quality Assurance, Web Development",http://www.insidia.ch,"Lausanne, Vaud, Switzerland",Insidia is a consulting firm.,"1,391,172",,,,,,,,,,,,,,Active,2011-01-01,year,,1-10,,,,,,
Logimat,https://www.crunchbase.com/organization/logimat-9253,,"Cloud Management, Data Storage, Enterprise Resource Planning (ERP), Software",https://logimat.com.tr,"Yenimahalle, Ankara, Turkey",Logimat is a software company that offers end-to-end data and business process management through logi ERP solutions.,"1,396,773",,,,,,,,,,,,,,Active,2021-01-01,year,,1-10,,,,,,
Insezo,https://www.crunchbase.com/organization/insezo,,"Cloud Management, Developer APIs, Software",http://insezo.com,"Papendrecht, Zuid-Holland, The Netherlands",Insezo specializes in managing real-time insight and control on all service orders from one online service management platform.,"1,396,892",,,,,,,,,,,,,European Union (EU),Active,2015-10-01,day,,11-50,,,,,,
pmc.digital,https://www.crunchbase.com/organization/pmc-digital,,"Cloud Management, CMS, Web Design, Web Development, Web Hosting",https://pmc.digital/,"Aveiro, Aveiro, Portugal","pmc.digital is providing web development services to customers domestically and also abroad, a range of different digital projects.","1,400,399",,,,,,,,,,,,,European Union (EU),Active,2011-01-01,day,,1-10,,,,,,
DataTrust,https://www.crunchbase.com/organization/datatrust-limited,"DataTrust provides online backup, data protection, cloud backup and recovery, business continuity, and disaster recovery services. They offer digital voice solutions, phone systems, cloud, teleworking, and compliance services. They are specified in network environments, designing, implementing, and maintaining the services.","Cloud Management, IT Management, Software",http://www.datatrust.ie,"Dunshaughlin, Meath, Ireland",DataTrust provides information technology services.,"1,405,841",,,,,,,,,,,,,European Union (EU),Active,2005-01-01,year,,11-50,,,,,,
SyncUI,https://www.crunchbase.com/organization/syncui,SyncUI is service for parallel site testing at once across multiple browsers and devices. Manage one browser live and preview results in others. SaaS solution. No coding required.,"Cloud Management, SaaS, Software, Test and Measurement",http://syncui.com,"Tallinn, Harjumaa, Estonia",Blisk browser enables developers to create websites for multiple devices simultaneously. Make every web developer 200% more productive.,"1,410,929",,,,,,,,,,,,,European Union (EU),Closed,2014-07-01,day,,1-10,,,,,,
Radlea,https://www.crunchbase.com/organization/radlea,,"Cloud Management, Information Technology, Network Security, Software, VoIP",https://www.radlea.co.uk/,"Peterborough, Peterborough, United Kingdom","Radlea provides network security, VoIP, web hosting, managed IT, internet, cloud management, software, and app development services.","1,412,882",,,,,,,,,,,,,,Active,2006-01-01,year,,11-50,,,,,,
Axl Techno,https://www.crunchbase.com/organization/axl-techno,,"Cloud Management, Consulting, Information Technology, Infrastructure, Software",http://axlsystems.com,"London, England, United Kingdom","Axl Techno provides a full range of well-structured services to help our clients plan, develop and deploy SharePoint based solutions.","1,417,315",,,,,,,,,,,,,,Active,2011-01-01,year,,11-50,,,,,,
UCSP Schweiz,https://www.crunchbase.com/organization/ucsp-schweiz,"UCSP Schweiz provides backup as a service (BaaS). Their functioning, and reliable data backup are essential for every company. Even if many companies carry out backups in-house, this is far from sufficient for disaster scenarios.They make cloud technologies available to resellers so that their customers can more safely, and effectively adapt to constantly changing market situations. Accompanies resellers, and end customers if required, along with the individual digital roadmap.","Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage",https://www.ucsp-schweiz.ch,"Lachen, Schwyz, Switzerland",UCSP Schweiz is a cloud computing consultancy.,"1,426,186",,,,,,,,,,,,,,Active,2012-01-01,year,,1-10,,,,,,
SourcePlc,https://www.crunchbase.com/organization/sourceplc,,"Cloud Management, Data Center, Web Hosting",http://sourceplc.com,"Redhill, Surrey, United Kingdom",Source is a company that provides datacentre and network infrastructure for various clients.,"1,429,621",,,,,,,,,,,,,,Active,2010-01-01,day,,11-50,,,,,,
Lexher,https://www.crunchbase.com/organization/lexher,"Lexher is an IT consultancy company and function as a skill factory for Red Hat skills and competencies that build effective consultants for the market. Their consultants are network engineers, programmers & automation specialists, DevOps engineers, system administrators and infrastructure architects.","Cloud Management, Consulting, IT Infrastructure, Linux",https://lexher.se/,"Kista, Stockholms Lan, Sweden",Lexher provides solution for IT infrastructure and offers Cloud services for the public and private sectors.,"1,430,145",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2008-01-01,year,,11-50,,,,,,
Market Software,https://www.crunchbase.com/organization/market-software-60cd,"Market Software offers computer maintenance to companies. The main advantages of the IP PBX are charge per second, no call setup cost, cheaper rates for mobiles, landlines and international calls, and FREE calls between offices and delegations. The company offers the domain registration and the hosting plan that a project requires in a completely personalized manner.","Cloud Management, Computer, IT Management, Software, Web Hosting",https://marketmataro.com,"Barcelona, Catalonia, Spain","Market Software offers computer maintenance, web hosting, and IT services.","1,432,025",,,,,,,,,,,,,European Union (EU),Active,1996-01-01,year,,1-10,,,,,,
Answers and Solutions,https://www.crunchbase.com/organization/answers-and-solutions,"Answers and Solutions consulting brings together the integration, developer input, system hosting, and related service wraps necessary to successfully launch in the cloud. A developer will consolidate a few elements into their service, likewise for networking, hosting, and pen-testing. Successful consultancy requires knowledge of these areas and the ability to bring them together and own the solution, drawing on multiple suppliers. Knowing that one will go on to provide support gives a strong incentive to make sure everything works and is reliable.","Cloud Management, Consulting, Information Technology, Management Consulting, Management Information Systems",https://www.answersandsolutions.co.uk,"Cardiff, Cardiff, United Kingdom",Answers and Solutions provides IT consulting and managed services.,"1,432,722",,,,,,,,,,,,,,Active,2000-01-01,year,,1-10,,,,,,
GoEast,https://www.crunchbase.com/organization/goeast,,"Cloud Management, Internet, Web Development",https://www.goeast.ch/,"Saint Gallen, Sankt Gallen, Switzerland","GoEast provides web based business applications, websites and cloud management services.","1,437,787",,,,,,,,,,,,,,Active,1996-01-01,day,,1-10,,,,,,
XEU,https://www.crunchbase.com/organization/xeu,,"Cloud Management, Software",http://www.xeu.com,"Nieuw-vennep, Noord-Holland, The Netherlands","XEU is a software firm that offers services for software solutions, software development management, cloud services, and remote control.","1,438,812",,,,,,,,,,,,,European Union (EU),Active,,,,11-50,,,,,,
Lanboss,https://www.crunchbase.com/organization/lanboss,"Langboss was founded in 1998 and provided IT solutions and performed system migrations for over 250,000 networked users. Its original products were auditing and compliance management workstation management tools for large-scale networks.","Cloud Management, CRM, Information Technology, Software",https://www.lanboss.com,"Pangbourne, Shropshire, United Kingdom",Lanboss designs and develops computer software.,"1,439,463",,,,,,,,,,,,,,Active,1998-01-01,year,,1-10,,,,,,
Cognizant Mobility,https://www.crunchbase.com/organization/cognizant-mobility,,"Cloud Management, Consulting, Information Services, Information Technology, Training",https://cognizant-mobility.com,"München, Bayern, Germany","Cognizant Mobility provides IT systems solutions specializing in software operation, connectivity, data analytics, and cyber security.","1,440,261",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,251-500,,,,,,
Tesalia Redes,https://www.crunchbase.com/organization/tesalia-redes,"Tesalia Redes provides IT solutions. They develop IT strategies for the implementation of optimization solutions for IT applications and infrastructures. Their services are technology consulting, technological infrastructures, user service, managed services, and mobility solutions.","Cloud Management, Information Technology, IT Infrastructure, IT Management, Project Management",https://www.tesaliaredes.es,"Barcelona, Catalonia, Spain",Tesalia Redes provides IT infrastructure services.,"1,443,772",,,,,,,,,,,,,European Union (EU),Active,2011-01-01,year,,1-10,,,,,,
CloudGuide,https://www.crunchbase.com/organization/cloudguide-8ce7,"CloudGuide enables organizations to become digital first. The key to this is people working together. CloudGuide provides solutions for transformation management, digital workplace, cloud security, and sourcing. CloudGuide collaborates with innovative companies that have excelled in the cloud space.","Cloud Management, Cloud Security, Consulting, Information Technology",https://www.cloudguide.nl/,"Amsterdam, Noord-Holland, The Netherlands",CloudGuide is a digital transformation consultancy that offers cloud solutions.,"1,444,632",,,,,,,,,,,,,European Union (EU),Active,,,,1-10,,,,,,
Estrada,https://www.crunchbase.com/organization/estrada,,"Advice, Cloud Management, IT Management, Security",https://www.estrada.co.uk/,"London, England, United Kingdom","Estrada is an IT firm that offers backup, disaster recovery, cloud computing, IT management, and security services.","1,446,281",,,,,,,,,,,,,,Active,2003-01-01,year,,1-10,,,,,,
Toridium,https://www.crunchbase.com/organization/toridium,"Toridium provide  well-maintained server, the right network structure and fast workstations will make  job easier, faster and cheaper. They provide the equipment and act as your external IT department and IT supplier as we monitor and maintain servers, networks, workstations and cloud services at a fixed monthly cost.","Cloud Management, Information Services, Information Technology",http://www.toridium.se,"Uppsala, Uppsala Lan, Sweden",Toridium is an It supplier and service firm.,"1,450,732",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1999-01-01,year,,1-10,,,,,,
GreenBlade Solutions,https://www.crunchbase.com/organization/greenblade-solutions,,"Cloud Management, Hardware, Information Technology, IT Infrastructure, Virtualization",https://www.greenbladesolutions.com/,"London, England, United Kingdom","GreenBlade Solutions provides IT services such as cloud and IaaS management, design and IT workshops, virtualization, and consulting.","1,452,895",,,,,,,,,,,,,,Active,2009-01-01,year,,1-10,,,,,,
TelephoneSystems.Cloud,https://www.crunchbase.com/organization/telephonesystems-cloud,,"Cloud Management, Software, Telecommunications, VoIP",https://telephonesystems.cloud/,"Stoke-on-trent, Stoke-on-Trent, United Kingdom",TelephoneSystems.Cloud stays abreast of the latest technological trends in offering cloud phone solutions for SME businesses.,"1,453,676",,,,,,,,,,,,,,Active,2001-08-05,day,,1-10,,,,,,
RMWData,https://www.crunchbase.com/organization/rmwdata,,"Cloud Management, Information Technology, Software, Web Development",http://www.rmwdata.sk/,"Bratislava, Bratislava, Slovakia (Slovak Republic)",RMWData is involved in the development of web applications and cloud solutions for state administration.,"1,455,993",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,day,,1-10,,,,,,
Breunesse,https://www.crunchbase.com/organization/breunesse,,"Cloud Management, Information Technology, Professional Networking",http://www.brva.it,"Arnhem, Gelderland, The Netherlands",Breunesse is a company which manages existing IT environments and carry out projects with a view to improving business processes.,"1,462,478",,,,,,,,,,,,,European Union (EU),Active,2017-01-01,year,,1-10,,,,,,
nxdesk,https://www.crunchbase.com/organization/nxdesk,nxdesk is providing companies with a new way to look at their IT infrastructure. nxdesk is a service which removes all of the complexity and upfront expenditure associated with managing your own office network and replaces it with a fully managed hosted desktop service.,"Cloud Computing, Cloud Infrastructure, Cloud Management",http://www.nxdesk.com,"London, England, United Kingdom",Nxdesk offers cloud computing solutions to businesses of all sizes.,"1,463,462",,,,,,,,,,,,,,Active,2012-01-01,year,,,,,,,,
INDEFORM,https://www.crunchbase.com/organization/indeform,"INDEFORM is a full-service software development company, that develop intelligent and advanced cloud-based, data-driven software as well as interactive technologies and digital graphic solutions for energy, healthcare, and manufacturing industries in addition to e-commerce, education, media and entertainment sectors.","Animation, Cloud Management, Developer Platform, Graphic Design, Software",https://www.indeform.com/,"Kaunas, Kauno Apskritis, Lithuania","INDEFORM developes innovative digital graphics and interactive technologies products, that are 3D models, animations, photo-realistic.","1,462,905",,,,,,,,,,,,,European Union (EU),Active,2013-01-01,year,,11-50,,,,,,
Endorel,https://www.crunchbase.com/organization/endorel,"Endorel offers premium business, private web and cloud hosting solutions for web designers, developers, and creative agencies. Insurance, CyberSecurity, CDN, Cloud Management. Endorel provides hybrid cloud-based services that enable businesses to run their workload in a public or private cloud also with high security solutions. Endorel enable enterprises to capitalize on market opportunities presented by trends web and cloud while overcoming the challenges presented by security threats and the need to reach users globally. The Endorel Intelligent Platform™ reaches globally and delivers locally, providing unmatched reliability, security and visibility into your online business.","Cloud Management, Cloud Security, Commercial Insurance, Web Hosting",http://endorel.com,"Tallinn, Harjumaa, Estonia","Endorel offers premium web and cloud hosting solutions, insurance, cyber-security for web designers, developers, and creative agencies.","1,463,410",,,,,,,,,,,,,European Union (EU),Closed,2015-01-01,year,,11-50,,,,,,
Quadrans,https://www.crunchbase.com/organization/quadrans,"Quadrans is a center for fields of collaborative work, NFOT new forms of work organization, project management, ECM enterprise content management, and new technologies. They are in several areas, including application rental SaaS, cloud, and outsourced PRA.","Cloud Management, Information Technology, SaaS",http://www.quadrans.fr,"Paris, Ile-de-France, France","Quadrans provides collaborative work, NFOT, project management, ECM, and new technologies.","1,466,071",,,,,,,,,,,,,European Union (EU),Active,2004-01-01,year,,1-10,,,,,,
C&H Stedman,https://www.crunchbase.com/organization/c-h-stedman,,"Accounting, Cloud Management, Finance, Financial Services",https://www.candhstedman.com/,"Hemel Hempstead, Hertford, United Kingdom","C&H Stedman provides accounting, bookkeeping, credit control, cloud solutions and taxation services to individuals and businesses.","1,465,190",,,,,,,,,,,,,,Active,2002-01-01,year,,1-10,,,,,,
Enterprise Solutions,https://www.crunchbase.com/organization/enterprise-solutions-fe66,"Enterprise Solutions is an IT solutions provider including citrix consultancy and support, IT mobility, enterprise cloud, hosted desktop services, and IT infrastructure. They provide cloud solutions, managed services, modern workspace, mobility solutions, and procurement.","Cloud Management, Information Technology, IT Infrastructure, Software",https://enterprise-solutions.ie,"Sandyford, Dublin, Ireland",Enterprise Solutions provides solutions and managed services.,"1,467,565",,,,,,,,,,,,,European Union (EU),Active,1997-01-01,year,,11-50,,,,,,
North Advisors,https://www.crunchbase.com/organization/north-advisors,"North Advisors is an independent services firm that focuses on Microsoft Azure cloud products and power platform-based business productivity. It was founded in 2021 and is headquartered in Helsinki, Finland.","Cloud Management, Consulting, Service Industry",https://northadvisors.com/,"Helsinki, Southern Finland, Finland",North Advisors is an independent services firm that focuses on Microsoft Azure cloud products and power platform-based productivity.,"1,476,886",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2021-01-01,year,,1-10,,,,,,
New Sale,https://www.crunchbase.com/organization/new-sale,,"Cloud Management, Digital Marketing, Software, Web Development",http://www.newsale.it/,"Turin, Piemonte, Italy","New Sale provides data, voice, telephony, software development, website creation, online marketing, and cloud management solutions.","1,478,585",,,,,,,,,,,,,European Union (EU),Active,2004-02-23,day,,1-10,,,,,,
Kobolde & Partners AB,https://www.crunchbase.com/organization/kobolde-partners-ab,,"Cloud Management, Mining",https://www.kobolde.com/,"Stockholm, Stockholms Lan, Sweden",Kobolde is a research and development company.,"1,479,512",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1982-01-01,day,,1-10,,,,,,
Teleion,https://www.crunchbase.com/organization/teleion,,"Cloud Management, IT Management, Security",http://www.teleion.it,"Rivoli, Toscana, Italy",Teleion provides IT solutions and services in the field of data security and cloud management.,"1,481,209",,,,,,,,,,,,,European Union (EU),Active,1988-09-13,day,,1-10,,,,,,
JH Support,https://www.crunchbase.com/organization/jh-support,"JH Support is a provider of IT solutions in the form of operation, hosting, backup, email and support. They offer services such as mail hosting, cloud backup, server hosting, hosting the customer's entire IT environment in the cloud.","Cloud Management, IT Infrastructure, IT Management, Web Hosting",https://jhsupport.se,"Stockholm, Stockholms Lan, Sweden","JH Support offers mail hosting, cloud backup, and server hosting services.","1,481,964",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1985-01-01,year,,1-10,,,,,,
Digivity B.V.,https://www.crunchbase.com/organization/digivity-b-v,Digivity is the worldwide provider of connected web hosting products. They create tailor-made solutions using more than 20 data centres around the world in partnership with industry guides and by adding new sites to their portfolio.,"Cloud Infrastructure, Cloud Management, Internet, Software, Web Hosting",https://www.digivity.com/,"Amsterdam, Noord-Holland, The Netherlands",Digivity is the worldwide provider of connected web hosting products.,"1,483,156",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,year,1,1-10,Osman Makal,,,,,
Iphard Euro,https://www.crunchbase.com/organization/iphard-euro,"Iphard Euro provides maintenance and technical support services on-site and remotely, which improves availability and simplifies the management of telecommunications infrastructure.","Cloud Management, Computer, IT Infrastructure, IT Management, Technical Support",https://iphard.com,"Lleida, Catalonia, Spain",Iphard Euro provides IT maintenance and technical support services.,"1,490,936",,,,,,,,,,,,,European Union (EU),Active,2000-01-01,year,,1-10,,,,,,
I-T Belgium,https://www.crunchbase.com/organization/i-t-belgium,,"Cloud Management, Hardware, Software",http://www.itbelgium.be,"Éghezée, Namur, Belgium",I-T consults in hardware and software maintenance with professional and sophisticated cloud service to all industries.,"1,493,825",,,,,,,,,,,,,European Union (EU),Active,2003-07-27,day,,1-10,,,,,,
eNovate,https://www.crunchbase.com/organization/enovate-fac2,"eNovate offers internet based cloud services, training, and consultations as well as overall system development, software, and hardware. The company provides support for IT infrastructure as a private person and as a SME.","Cloud Management, Information Technology, Internet, IT Infrastructure, IT Management",https://www.enovate.ch,"Sins, Aargau, Switzerland",eNovate offers IT infrastructure and IT services.,"1,495,600",,,,,,,,,,,,,,Active,2012-12-12,day,,1-10,,,,,,
PrimeQ Insera AB,https://www.crunchbase.com/organization/primeq-insera-ab,"Insera provides insights for decision-making and management. The company offers management reporting, budget and forecasting tools. These tools simplify your financial administration.","Business Intelligence, Cloud Management, Information Services, Information Technology, Software",https://www.insera.se,"Norrköping, Ostergotlands Lan, Sweden",Insera offers insights for decision making and management.,"1,498,205",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,1995-01-01,year,,11-50,,,,,,
ANS Informatique,https://www.crunchbase.com/organization/ans-informatique,,"Cloud Computing, Cloud Management, Data Integration, Hardware, Information Technology, Network Hardware, Technical Support, Telecommunications, Training",https://www.ansinformatique.com/,"Besançon, Franche-Comte, France","ANS Informatique is an IT company that delivers network hardware, telephony, cloud computing, training, and technical support services.","1,501,610",,,,,,,,,,,,,European Union (EU),Active,1995-06-30,day,,1-10,,,,,,
Kubus,https://www.crunchbase.com/organization/kubus-45d4,"Kubus provides IT solutions and services. Whether their data center is onsite or offsite, the size, they can work with them on design and build, migration, or implementation projects.","Cloud Management, Information Technology, IT Infrastructure",https://www.kubus.com,"Cirencester, Gloucestershire, United Kingdom",Kubus provides IT and cloud solutions.,"1,508,526",,,,,,,,,,,,,,Active,2003-01-01,year,,11-50,,,,,,
IBS,https://www.crunchbase.com/organization/ibs-cd2a,"IBS provides a software solution for facility management.  Their cloud-based solution for integrated business communication combines telephony and UC functionalities such as video conferences, and screen sharing. Their cyber ​​cloud services are storage/backup and recovery concepts.","Cloud Management, Cloud Storage, Cyber Security, Facility Management, Software",https://www.ibs-bensheim.de,"Bensheim, Hessen, Germany",IBS provides facility management and cyber security.,"1,510,209",,,,,,,,,,,,,European Union (EU),Active,,,,11-50,,,,,,
Datamatrix,https://www.crunchbase.com/organization/datamatrix-879d,"Datamatrix is a sector of design, setup, and operation / support of IT systems. They provide cloud solutions, design and implementation, operation, preventive maintenance, monitoring, and emergency preparedness. They also provide IT Support, disaster recovery / mitigation, consulting and sparring, and mail servers: Office 365,  and MS Exchange,","Cloud Management, Information Technology, Software",https://www.datamatrix.dk,"Svinninge, Sjelland, Denmark",DataMatrix is a software solution.,"1,511,527",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2004-01-01,year,,1-10,,,,,,
Mmi Solution,https://www.crunchbase.com/organization/mmi-solution,,"Cloud Management, IT Infrastructure, Network Security",http://www.mmisolution.be,"Oupeye, Liege, Belgium","MMI renders IT services such as firewall, VoIP, wireless communications, security, cloud and network solutions.","1,514,526",,,,,,,,,,,,,European Union (EU),Active,2010-01-26,day,,1-10,,,,,,
Aurora Technologies,https://www.crunchbase.com/organization/aurora-technologies-72b3,"Aurora Technologies provides ""needs-based IT solutions and services"" to businesses throughout the East Midlands. Established in 1999 by a group of professionals with extensive experience in the computing and networking industries, the firm focuses on building ongoing relationships with customers, providing them with a single source for all their IT and Telephony needs, simplifying problem resolution and change management.","Cloud Management, Information Technology, IT Infrastructure, Software, Software Engineering",https://aurora.uk.net,"Leicester, Leicester, United Kingdom",Aurora Technologies is an IT solutions provider.,"1,516,941",,,,,,,,,,,,,,Active,1999-01-01,year,,1-10,,,,,,
KELTIO,https://www.crunchbase.com/organization/keltio,"KELTIO offers DevSecOps as a service for developing and managing cloud infrastructure. They are in favour of cloud security, cost containment, and stability. In terms of security, the cloud has completely changed the rules. Outsourcing resources and data introduces new challenges. The number of tools available in the information system has never been greater, and maintaining control is difficult. Their experts will help you implement good practises in terms of culture and tools in a DevSecOps spirit. Their DevSecOps teams conduct audits and consulting missions to provide you with actionable recommendations. They assist you in clarifying their objectives and then designing a solution that is tailored to their constraints. They handle the outsourcing of their infrastructures and provide you with regular reports to keep track of their SLAs, incidents, and root causes. They provide customised training to ensure the long-term success of their projects.","Cloud Infrastructure, Cloud Management, Developer Tools, Software",https://keltio.fr,"Ivry-sur-seine, Ile-de-France, France",KELTIO providing DevSecOps as a service to build and manage cloud infrastructure.,"1,518,073",,,,,,,,,,,,,European Union (EU),Active,2019-01-01,year,,1-10,,,,,,
