Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Bushido,https://www.crunchbase.com/organization/bushido,"Bushido provides one-click deploy for open-source rails apps to a 'fully-furnished' hosting environment for end-users, and does a revenue-share with the app developer. Each app deployed automatically has incoming/outgoing email accounts, a MongoDB instance, a Postgresql DB instance, a  provisioned subdomain, etc. Apps generally support several dozen to hundred users, but can be configured for public-facing sites as well. Bushido builds on the cloud services out there and unifies all the different API's into a single, simple interface that standardizes app development - as is the rails way.","Apps, Cloud Computing, Open Source, Venture Capital, Web Hosting",http://gobushido.com,"San Francisco, California, United States",Bushido provides one-click deploy for open-source rails apps to a hosting environment for end-users.,"1,019,600",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-05-15,day,1,1-10,Sean Grove,,,,,
Traken Technologies,https://www.crunchbase.com/organization/traken-technologies,"Traken Technologies, LLC is a Phoenix based, veteran owned Technologies Company developing an access control system with a secure mobile-cloud processing system. Initially focusing on preventing access to un-secured alcoholic beverages and to help local convenience stores reduce loss due to theft. While increasing convenience, future revenues and safety of the retailers and their customers. Traken has engineered and developed the HopsLock™ ID Verification System for use by retailers of beer. The HopsLock™ device serves as a deterrent to would be beer thieves by leveraging the responsibility of access to the beer coolers to the customers of the retail stores and taking the burden off employees and managers.  After querying several local convenience store locations in a major chain throughout the valley we have discovered that beer theft, on average accounts for approximately $7,000 per quarter and some locations have reported upwards of $30,000 in theft per quarter.  By combining our current system with the MOBICLOUD and utilizing the IP's algorithm we will be able to store/retrieve the data from each swipe of an ID. This information can then be SECURELY and wirelessly transmitted and retrieved anywhere from the secure cloud. This data will be used in several ways to include: Prosecution of crimes committed against retailers, data collection and analysis of market, specific target advertisement based on collected data. The aforementioned features will initially create an immediate deterrent to those who commit beer theft crimes against retailers.The evolution of the IP will allow future products to be accessed remotely and securely which will give us a unique ability to safely retrieve customer's data without the risk of identity theft. The secure wireless abilities allow us to cut costs during installation by eliminating the dependence of wired devices and onsite hard drives. By lowering our cost we directly lower our customers cost and are capable of delivering a superior product at appropriate prices.","Cloud Computing, Information Technology, Security",http://www.trackentech.com,"Scottsdale, Arizona, United States",Mobile Cloud Access Control Security,"1,019,808",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Closed,2013-01-01,year,3,1-10,"Joshua J. Snow, Paul Skiera, William Peterson",,,,,
Worksite,https://www.crunchbase.com/organization/worksite,"Worksite is a cloud-based SaaS platform that connects all project stakeholders for large capital and infrastructure projects within a single system to provide transparency and drive responsibility and accountability: enabling organizations to deliver projects on time and within budget. ★Worksite was acquired by Aconex, Inc., in July, 2015. http://www.aconex.com/news/press-release/aconex-agrees-to-acquire-worksite","Cloud Computing, Enterprise Software, SaaS, Software",http://www.worksite.io/,"San Francisco, California, United States",A cloud-based cost management solution for project portfolios.,"1,022,634",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2012-01-01,year,2,11-50,"Michael Bruttig, Mike Jackson",,,,,
SilverLiningIT,https://www.crunchbase.com/organization/silverliningit,"SilverLiningIT network engineers are proficient in solutions like secure SDWAN and SASE and enhance their current network or provide network services ensuring network security, agility, and peak performance for the whole company. Their service includes network services, cloud services, cyber security, business continuity&DR, technology planning, data warehousing, and IT project management.","Cloud Computing, Cyber Security, Information Technology, Management Consulting",https://www.theitanswer.com,"Newark, Delaware, United States",SilverLiningIT provides information technology and network services.,"1,022,809",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Cloud Guru,https://www.crunchbase.com/organization/cloud-guru,"Cloud Guru Inc helps small & medium businesses on their journey to the Cloud. The Cloud Guru Difference is our suite of services from the best players in the Cloud market, including Google, Amazon, Salesforce and Rackspace; plus, our 20+ years in the industry. So if you’re looking to offload expensive, short-life infrastructure to save money and become more efficient by making services and processes more available from anywhere, Cloud Guru has the process, the tools and the experience to get it done right.","Apps, Cloud Computing, Consulting, CRM, Mobile, Search Engine, Virtualization, Wireless",http://www.CloudGuruInc.com,"Boston, Massachusetts, United States",Cloud Architecture Consulting & Services,"1,026,770",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2011-01-01,year,,1-10,,,,,,
Comparz,https://www.crunchbase.com/organization/comparz,"Comparz provides in-depth user reviews and rankings of services, such as email marketing, lead management, web conferencing, and online data backup services, for small- and medium-sized businesses. It also offers decision guides to help its users identify what they need to consider when selecting a specific type of vendor. Comparz was founded in 2011 and is based in Cambridge, Massachusetts.","Cloud Computing, Enterprise Software, Network Security, Small and Medium Businesses, Software",http://www.comparz.com,"Cambridge, Massachusetts, United States",Comparz is a reviews and rankings site for web-based business software (SaaS) and services for growing companies (SMBs).,"1,040,404",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2011-06-14,day,1,11-50,Rachel Blankstein,,,,,
Fivetwelve,https://www.crunchbase.com/organization/fivetwelve,,"Analytics, Cloud Computing, Consulting, Software, Software Engineering",http://www.fivetwelvellc.com,"Clarksville, Tennessee, United States","Fivetwelve is an IT firm that provides software engineering, cloud computing, analytics, and system engineering solutions to its clients.","1,041,737",,,,,,,,,,,,,Southern US,Active,2011-01-01,year,,11-50,,,,,,
Polar IT Services,https://www.crunchbase.com/organization/polar-it-services-inc,Polar IT Services offers software solutions to businesses of all sizes. Their comprehensive suite of information technology solutions bridges the gap between their personnel needs and technology. That includes Staff Augmentation and Strategic Solutions.,"Big Data, Business Intelligence, Cloud Computing, Information Technology, Software",https://www.polarits.com,"Elkridge, Maryland, United States",Polar IT Services provides data science and cloud computing services.,"1,051,784",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,,,
The Hackerati,https://www.crunchbase.com/organization/the-hackerati,"The Hackerati delivers Engineering as a Service: Manhattan-based software development for Web, Mobile, Big Data/Analytics/Machine Learning/NLP, and embedded systems. Whether you're expanding an existing team or starting one from scratch, their pay-as-you-go model allows you to turn their services on or off at your convenience to maximize agility. And if you're also based in NYC we'll even work out of your office, giving you the flexibility to manage teams of Hackerati just like your own employees. A Hackeratus is defined by passion and intellectual curiosity. We favor mindset over skillset—creativity and aptitude over a required amount of experience. This unconventional approach to hiring has allowed us to form a team with diverse competencies and the ability to quickly pick up new skills. We deliver clean, functional, documented software that drives business.","Analytics, Artificial Intelligence, Big Data, Cloud Computing, Embedded Systems, Machine Learning, Mobile, Social Media, Software",http://www.thehackerati.com,"New York, New York, United States","The Hackerati is a technology company of developers, designers, and scientists.","1,053,763",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2012-07-09,day,2,11-50,"Geoff Scott, Rob Marano",,,,,
SBS Info Systems,https://www.crunchbase.com/organization/sbs-info-systems,"SBS Info Systems is a solution provider of business intelligence, business analytics, and big data analytics services. It offers big data analytics, managed services, and cloud solutions services. They provide analytical and consulting services to finance, banking and healthcare.","Analytics, Big Data, Business Intelligence, Cloud Computing, Consulting",http://sbsinfosystems.com,"Albany, New York, United States","SBS Info Systems offers big data analytics, managed services, and cloud solutions services.","1,055,199",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2013-01-01,year,,11-50,,,,,,
InfraDMS,https://www.crunchbase.com/organization/infradms,,"Big Data, Cloud Computing, Cloud Data Services, IT Management, Virtualization",https://www.infradms.com,"Columbia, Maryland, United States","InfraDMS specializes in disaster recovery, infrafile file sync, colocation, email, virtualization, private cloud, and hybrid cloud services.","1,057,667",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Xsync,https://www.crunchbase.com/organization/xsync,"Xsync lets you send files of any size and quantity from your mobile to any other mobile device, even if the receiving device doesn't have Xsync. Xsync's patent pending technology lets you share, send, and sync the media stored on your phone and in your cloud from the palm of your hand. Using proximity aware sensors like NFC and your phone's camera, you can send files with a tap or a click, without needing to type or connect to an external network. Any smartphone with a camera and a QR reader can already use Xsync, even if the phone doesn't have the app.","Apps, Cloud Computing, File Sharing, Internet, iOS, Mobile, QR Codes, Security, Software",http://www.xsyncapp.com,"Seattle, Washington, United States",Xsync is mobile technology firm that provides Optical Message Service technology for file sharing on smart phones.,"1,061,106",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2012-08-01,day,1,1-10,Daniel Shimshoni,23,111,,,
Reliable Information Technology,https://www.crunchbase.com/organization/reliable-information-technology,,"Cloud Computing, Consulting, Cyber Security, Information Technology, Network Security",https://www.ritcompany.com,"Addison, Texas, United States",RIT is a provider of information technology support for organizations.,"1,062,778",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,1,1-10,Sid Rothenberg,,,,,
Rosetech IT,https://www.crunchbase.com/organization/rosetech-it,,"Cloud Computing, Information Technology, Infrastructure",https://www.rosetechit.com/,"Roseville, California, United States","Rosetech IT provides custom and hybrid cloud solutions, IT infrastructure and hosting services.","1,062,818",,,,,,,,,,,,,"West Coast, Western US",Active,2013-01-01,year,,1-10,,,,,,
NuCloud Global,https://www.crunchbase.com/organization/nucloud-global,"NuCloud was founded by visionary technologists with extensive industry experience dealing with major customers like Boeing, GE, Microsoft, Google, Amazon, HP, and so on. NuCloud has identified a tremendous opportunity in China to introduce a new Cloud Computing Infrastructure as a Service, IaaS, product to the market, which will then be taken worldwide. NuCloud has developed a unique strategy to build public and private Clouds with unparalleled performance and radically redefining price vs. performance expectations, all while delivering unmatched energy efficiency.","Cloud Computing, IaaS, Web Hosting",http://www.nucloudglobal.com,"Chesterfield, Missouri, United States",Delivering private clouds.,"1,064,204",,,,,,,,,,,,,Midwestern US,Closed,2012-01-01,year,,251-500,,,,,,
Opulent Cloud,https://www.crunchbase.com/organization/opulent-cloud,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure",https://www.opulentcloud.co,"Baltimore, Maryland, United States",Opulent Cloud is a managed cloud computing company that provides cloud infrastructure & managed services.,"1,067,569",,,,,,,,,,,,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2012-01-01,year,1,1-10,Desmond Stinnie,,,,,
SeamlessCS,https://www.crunchbase.com/organization/seamlesscs,,"Cloud Computing, Cyber Security, Internet of Things, Telecommunications",https://www.seamlesscs.com/,"Winter Park, Florida, United States","SeamlessCS offers a wide range of telecommunication services such as cyber security, cloud and data computing, IoT, and custom software.","1,069,815",,,,,,,,,,,,,"East Coast, Southern US",Active,2012-01-01,year,,1-10,,,,,,
One Cloud Solutions,https://www.crunchbase.com/organization/one-cloud-solutions,,"Cloud Computing, Consulting, Software",http://www.onecloudsol.com/,"Cupertino, California, United States","One Cloud Solutions is a fast growing well funded firm providing End-to-End Enterprise Cloud Computing,","1,076,423",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,day,,11-50,,241,,,,
SPN Solutions,https://www.crunchbase.com/organization/spn-solutions,"SPN Solutions is an information technology services provider. It offers systems engineering and administration, network design and engineering, database engineering and administration, cloud computing, cyber security, mobility solutions, and project management. They provide services to customers in the defense, federal civilian government, and commercial sectors.","Cloud Computing, Cyber Security, Information Technology, Project Management",https://www.spnsolutions.info,"Fairfax, Virginia, United States","SPN Solutions provides IT enterprise solutions, cloud computing, cyber security, and mobility solutions.","1,078,562",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2012-01-01,year,,51-100,,,,,,
GoTech IT Solutions,https://www.crunchbase.com/organization/gotech-it-solutions,,"Cloud Computing, Cyber Security, Information Technology, Network Security, VoIP, Wireless",https://gotechitsolutions.com/,"Hales Corners, Wisconsin, United States",GoTech provides IT solutions and managed services for small businesses in Wisconsin and the U.P. of Michigan.,"1,080,135",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2013-01-01,year,,1-10,,,,,,
TalentHarness,https://www.crunchbase.com/organization/talentharness,"TalentHarness is a cloud-based application that enables employers to locate, assess, and manage their talent flow. Clients can advertise their job openings to job seekers and collect applications and assessments through custom branded web pages. Applicants can also send in short recorded video clips along with their resume and assessments. Clients can search their 3rd party resume databases using a search form; save, label, and contact interesting candidates; maintain an automatic resume archival for the development of a long term candidate database; get performance analytics; track applicants; and more.     TalentHarness was founded by Beau Keogh in 2012 and is based in Chicago, Illinois.","Cloud Computing, Employment, Enterprise Applications",http://www.talentharness.com/,"Chicago, Illinois, United States","TalentHarness is a cloud-based application that enables employers to locate, assess, and manage their talent flow.","1,082,225",,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2012-01-01,year,1,11-50,Beau Keogh,,,,,
Telegraph Hill Software,https://www.crunchbase.com/organization/telegraph-hill-software,,"Cloud Computing, Consulting, Information Technology, Software",https://telegraphhillsoftware.com,"San Francisco, California, United States","Telegraph Hill Software provides software, data and cloud development services.","1,093,730",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,,11-50,,,,395355,USD,395355
G2 IT Solutions,https://www.crunchbase.com/organization/g2-it-solutions,,"Cloud Computing, Consulting, Information Technology, Network Security, Software, Web Design",https://g2its.com,"Doral, Florida, United States","G2 IT Solutions offers web design, IT consulting, network security, data warehousing, business communication, and cloud computing services.","1,108,613",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
RadiumSpark,https://www.crunchbase.com/organization/radiumspark,,"Cloud Computing, Cyber Security, Information Technology",http://www.radiumspark.com/,"San Ramon, California, United States","RadiumSpar provides secured cloud solutions, expert services, licensing solutions and research and development services.","1,118,459",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,,11-50,,,,53165,USD,53165
Zanthos,https://www.crunchbase.com/organization/zanthos,,"Cloud Computing, Cloud Management, Information Technology, IT Infrastructure, Professional Services, Software Engineering",http://zanthos.com/,"Newton, Massachusetts, United States","Zanthos is an information technology company that offers DevOps, cloud migration, IT infrastructure management, and telemetry services.","1,121,007",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2013-01-01,year,2,1-10,"Bhuwan Chawla, Jorge Oliveira",,,,,
InPursuit,https://www.crunchbase.com/organization/inpursuit,,"Analytics, Big Data, Cloud Computing, IT Infrastructure, Machine Learning, Satellite Communication",http://www.inpursuitllc.com,"Winchester, Virginia, United States","InPursuit is a consulting firm that expertise in cyber forensics, collection theory, big data analytics, machine learning & cloud computing.","1,124,975",,,,,,,,,,,,,"East Coast, Southern US",Active,2011-01-01,year,,1-10,,,,,,
Teksera,https://www.crunchbase.com/organization/teksera,,"Cloud Computing, Consulting, Software, Web Development",https://www.teksera.com/,"Walnut Creek, California, United States",Teksera is a boutique software consultancy offering mobile and web solutions.,"1,126,850",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,,1-10,,,,,,
IT Hub Inc,https://www.crunchbase.com/organization/it-hub-inc,,"Cloud Computing, Cloud Security, Consulting, Cyber Security",https://www.ithubinc.com/,"Leesburg, Virginia, United States",IT Hub Inc is SBA HUBZone and Economically Disadvantaged Women-Owned Small Business Minority-Owned Small Disadvantaged Business (SDB) firm.,"1,126,484",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2013-01-01,day,,11-50,,,,,,
Tampa Bay Tech Solutions,https://www.crunchbase.com/organization/tampa-bay-tech-solutions,,"Cloud Computing, Computer, Cyber Security, Information Technology, Network Hardware, Software",https://tbtechs.com/,"Tampa, Florida, United States","Tampa Bay Tech Solutions offers a range of IT solutions including computer repair, cybersecurity, cloud, networking and data backup.","1,129,833",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,,,
Tribeca Cloud,https://www.crunchbase.com/organization/tribeca-cloud,"Tribeca Cloud saves businesses a lot of time and money getting their apps and platforms to the cloud. Our turnkey service eliminates the need to hire expensive consultants to evaluate and find the right apps and/or platforms, determine the ideal server configurations, and try to figure out monthly cloud hosting costs. Tribeca Cloud's platform features an unbiased recommendation engine to help businesses with small or over-worked IT departments find the best open source platforms and server configurations for their Web projects (ecommerce, CRM, content management, productivity tools and more) and automatically deploys everything to our cloud service.","Blogging Platforms, Cloud Computing, Content, E-Commerce, Open Source, PaaS, SaaS, Web Design, Web Hosting",http://www.tribecacloud.com,"New York, New York, United States",Tribeca Cloud saves businesses a lot of time and money getting their apps and platforms to the cloud.,"1,132,390",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2013-01-01,year,1,11-50,Eric Diamond,,,,,
MB2x,https://www.crunchbase.com/organization/mb2x,"MB2x is an 18 month old, award winning, debt free, profitable, software development company that is set to generate more than $1,000,000 in revenue in 2013 - our first full year.    MB2x is Launching DocFlowPro Professionals need to manage projects and clients in a way that keeps all the documentation digital, secure, encrypted and at the ready. Professionals need a document management tool that allows for transparent communications and allows for collaboration and version control. MB2x has developed DocFlowPro - a tool that brings all the needed robust features to the document management market. DocFlowPro – launching BETA January 2013.","Cloud Computing, Information Technology, SaaS, Software",http://www.MB2x.com,"Wesley Chapel, Florida, United States","MB2x is an 18 month old, award winning, debt free, profitable, software development company that is set to generate more than $1,000,000 in","1,136,351",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2012-01-16,day,1,11-50,Steve Abraham,,,,,
Fusion Managed IT,https://www.crunchbase.com/organization/fusion-managed-it,,"Cloud Computing, Information Technology, Network Security, VoIP",https://fusionmanagedit.com/,"Greenville, South Carolina, United States","Fusion Managed IT provides cyber security, VoIP, network security and cloud hosting solutions to legal, healthcare, and finance sectors.","1,144,597",,,,,,,,,,,,,"East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,204430,USD,204430
XOR Media,https://www.crunchbase.com/organization/xor-media,,"Cloud Computing, Hardware, Information Technology, Software",http://www.xor-media.com/,"Greenville, New Hampshire, United States","XOR Media is an IT storage, specialized for media applications and private cloud data centers.","1,150,335",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,2012-01-01,day,,11-50,,,,,,
Nowsight,https://www.crunchbase.com/organization/nowsight,,"Business Intelligence, Cloud Computing, Information Technology, Software",https://wp.nowsight.com,"Wilmington, North Carolina, United States",Nowsight is a cloud-based strategic management system that provides real-time visibility and actionable insight services.,"1,155,071",,,,,,,,,,,,,"East Coast, Southern US",Active,2013-01-01,year,,,,,,,,
Pernix Consulting,https://www.crunchbase.com/organization/pernix-consulting,,"Analytics, Cloud Computing, Management Consulting, Project Management",https://www.pernixllc.com,"Reston, Virginia, United States","Pernix Consulting offers data analytics, software engineering, cloud computing, cyber security, and enterprise project management services.","1,156,741",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,101-250,,,,,,
Photomadic LLC,https://www.crunchbase.com/organization/photomadic-llc,,"Cloud Computing, Internet of Things, Photography, Software",https://www.photomadic.com/,"Dallas, Texas, United States",Photomadic is a technology platform that connects cameras to a cloud-based management site.,"1,156,494",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,11-50,,3,,29873,USD,29873
Kodee,https://www.crunchbase.com/organization/kodee,,"Cloud Computing, Information Technology, Software",https://www.kodee.net/,"Pasadena, California, United States","Kodee is an IT service provider that specializes in azure commercial cloud, ERP system, Microsoft power and customized software solution.","1,162,357",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2011-01-01,year,,1-10,,,,,,
Nuanza,https://www.crunchbase.com/organization/nuanza,,"Analytics, Business Intelligence, Cloud Computing, Enterprise Resource Planning (ERP), IT Infrastructure",https://www.nuanza.com/,"Mckinney, Texas, United States","Nuanza provides infrastructure, app development, data analytics, business intelligence, quality assurance, cloud computing & ERP solutions.","1,163,517",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,,11-50,,,,82351,USD,82351
SPR Software Systems,https://www.crunchbase.com/organization/spr-software-systems,"SPR Software Systems engineering company. Their services include product development, software solutions, application development, application testing, project management, data solution, networking solutions, application maintenance and support, staffing augmentation, corporate training, and cloud computing.","Cloud Computing, Product Design, Project Management, Software",https://www.sprsoftwaresystems.com,"The Colony, Texas, United States",SPR Software Systems is an engineering and integration company that provides web solutions and cloud computing services.,"1,164,958",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,,11-50,,,,,,
Oraprofiles,https://www.crunchbase.com/organization/oraprofiles,,"Cloud Computing, Consulting, Education, Training",https://oraprofiles.com,"Sheridan, Wyoming, United States","OraProfiles offers ERP consultancy (e-business suite/apps, fusion and cloud) and other online tools","1,168,377",,,,,,,,,,,,,Western US,Active,2013-01-01,year,,1-10,,,,,,
We Cluster,https://www.crunchbase.com/organization/we-cluster,"We Cluster, Inc. provides Linux clustering solutions worldwide. It develops and markets Kerrighed, a single system image operating system for clusters. The company also assists users in the integration of the clustering solutions by offering services that range from needs specification to customer support. We Cluster, Inc. was founded in 2011 and is based in Pacific Grove, California.","Big Data, Cloud Computing, Enterprise Software, Software",http://wecluster.com,"Pacific Grove, California, United States",We Cluster offers products and services that address problems in big data and cloud computing.,"1,170,930",,,,,,,,,,,,,"West Coast, Western US",Active,2011-01-01,year,3,1-10,"Jason Coombs, Pascal Gallard, Renaud Lottiaux",,,,,
Navitome,https://www.crunchbase.com/organization/navitome,"Their vision is to help you empower your employees and customers with actionable, step-by-step guidance on demand. Have you ever had a job land on your desk only to realize you had no idea how to do what was asked of you? You probably spent some time wandering around the office asking questions, and then went on a treasure hunt for some process documentation. If only you had step-by-step instructions just for you… well, now you do with the help of the Navitome Guidance Software.","Cloud Computing, Information Technology, Software",https://navitome.com,"Cambridge, Massachusetts, United States","A cloud-based software tool that makes it easy to turn any process into an interactive, step-by-step walk-through guide.","1,173,512",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2012-01-01,year,3,11-50,"Anne Punzak Marcus, Chris Spence, Lalita Booth",,,,,
GACGS,https://www.crunchbase.com/organization/gacgs,,"Cloud Computing, Consulting, Hospitality, Information Technology, Network Security",https://gacgs.com/,"Los Angeles, California, United States",GACGS is an innovative Information Technology consulting firm with established operations in three corners of the United States.,"1,177,625",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,,11-50,,,,,,
BulwarkData,https://www.crunchbase.com/organization/bulwarkdata,"BulwarkData offers cloud IT infrastructure, expanding and securing networks, cyber-security, collaboration, regulatory compliance, cost, and risk analysis services.","Cloud Computing, Consulting, Cyber Security, Information Technology",https://www.bulwarkdata.com,"Tampa, Florida, United States",BulwarkData provides business data and information technology consulting services.,"1,183,363",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2011-01-01,year,,1-10,,,,,,
1q Cloud,https://www.crunchbase.com/organization/1q-cloud,,"Cloud Computing, Cloud Data Services, Software, Web Hosting",https://www.1qcloud.com,"Salt Lake City, Utah, United States",1q Cloud is a web & cloud hosting service providing firm that mainly provides VPS hosting services.,"1,184,937",,,,,,,,,,,,,Western US,Active,2013-01-01,year,,1-10,,,,,,
Dynamic Engineering Solutions,https://www.crunchbase.com/organization/dynamic-engineering-solutions,"Dynamic Engineering Solutions is a provider of cloud and network administration solutions for the intelligence community. Dynamic Engineering Solutions (DES), is a veteran-owned small business whose core competencies include systems engineering, cloud administration, software engineering and systems administration.","Cloud Computing, Network Security, Software Engineering",http://des-incorp.com/,"Ashburn, Virginia, United States",Dynamic Engineering Solutions is a provider of cloud and network administration solutions for the intelligence community.,"1,189,579",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,,,,,,,
Raveld,https://www.crunchbase.com/organization/raveld,"Companies today receive cloud computing bills at a granularity that is not helpful given their organizational structure. Raveld is an IT analytics software that tracks individual components within a cloud computing account. Customers view cloud data, regardless of the service, via an online dashboard. Reports breakdown costs by organizationally relevant dimensions. This detailed reporting educates and drives visibility on where the services are being used and how costs can be lowered.","Accounting, Analytics, Cloud Computing, Cloud Data Services, SaaS",http://www.raveld.com,"Seattle, Washington, United States",Companies today receive cloud computing bills at a granularity that is not helpful given their organizational structure.,"1,190,738",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2011-01-01,year,,,,,,,,
CloudTran,https://www.crunchbase.com/organization/cloudtran,"CloudTran provides a Transaction Manager for cloud computing (distributed) environments. The system manages business transactions within in-memory data grids and from the grids to distributed data stores. This allows developers to easily incorporate complex business transactions into their applications and provides a single view of a data architecture that spans Java objects, data grids, and data stores (SQL and NoSQL).","Cloud Computing, Enterprise Software, Software",http://www.CloudTran.com,"Pleasanton, California, United States",CloudTran offers a transaction managing system for distributed cloud computing environments.,"1,196,166",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-01-01,year,3,11-50,"AJ Brown, Matthew Fowler, Tom Henn",,,,,
Filey,https://www.crunchbase.com/organization/backupthat,"Backup That uses an archiving system in your email that gives you free, unlimited, cloud storage.  It offers collaboration and sharing features to improve workflow and a way to stream music files to any device, anywhere in the world.","Cloud Computing, Cloud Data Services, Flash Storage, Information Technology, Music, Software",http://www.fileyapp.com,"San Mateo, California, United States","Filey gives you access to all your email attachments from all your mailboxes and puts them into one, simple list.","1,196,407",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2012-12-01,day,2,1-10,"Eli Nir, Shanna McClearn",,,,,
Wiweeki,https://www.crunchbase.com/organization/wiweeki,,"Cloud Computing, Enterprise Software, Information Technology, Predictive Analytics, Software",https://www.wiweeki.com/,"Leesburg, Virginia, United States",Wiweeki is a trusted provider of comprehensive IT solutions and services to leading businesses and government agencies.,"1,196,551",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,38907,USD,38907
Schoolhouse IT,https://www.crunchbase.com/organization/schoolhouse-it,,"Cloud Computing, Consulting, Network Security, Technical Support",http://www.schoolhouseit.com,"Great Falls, Virginia, United States","Schoolhouse IT deals with networking, monitoring, security, compliance, cloud computing, VoIP and technical project management.","1,196,936",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,,,
Cloud VMS Solutions,https://www.crunchbase.com/organization/cloud-vms-solutions,,"Cloud Computing, Information Technology, Software, Video",https://www.cloudvmssolutions.com,"Fairfax, Virginia, United States","Cloud VMS Solutions is a US hi-tech company that provides a video surveillance service in the cloud for business, government.","1,198,321",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2012-01-01,year,,1-10,,,,,,
